Year,Farm,YearFarmNB,wing,BD,AG,MAX,RN,HD,WT,FDM,Comp.1,Comp.2
2006,22,2006_22_01,48.58,-0.963708045,SY,0.718813314,1.456023232,1.359366133,0.418168236,-0.474008283,-0.732620014,-1.662853488
2014,22,2014_22_01,43.87,0.906903009,SY,1.123577654,-0.595243414,2.54200297,0.418168236,-0.927806312,-1.793647416,-1.891245268
2012,22,2012_22_01,47.85,-0.303492379,ASY,1.052810033,-1.330991853,-0.217482982,0.418168236,-0.274374467,-0.832302673,-1.689787808
2015,22,2015_22_01,53.19,-2.834319098,ASY,-0.349314805,-0.477523664,0.373835436,0.418168236,-0.023397476,-1.030030449,-0.996062729
2014,22,2014_22_01,49.65,0.906903009,SY,1.123577654,-0.595243414,2.54200297,0.418168236,-0.927806312,-1.793647416,-1.891245268
2009,22,2009_22_01,47.19,-1.899013571,ASY,-1.891652127,0.309727165,-0.217482982,0.418168236,-1.038897018,-0.997463565,-1.038064028
2015,22,2015_22_01,55.74,-2.834319098,ASY,-0.349314805,-0.477523664,0.373835436,0.418168236,-0.023397476,-1.030030449,-0.996062729
2009,22,2009_22_01,48.06,-1.899013571,ASY,-1.891652127,0.309727165,-0.217482982,0.418168236,-1.038897018,-0.997463565,-1.038064028
2014,22,2014_22_01,49.83,0.906903009,SY,1.123577654,-0.595243414,2.54200297,0.418168236,-0.927806312,-1.793647416,-1.891245268
2009,22,2009_22_01,49.11,-1.899013571,ASY,-1.891652127,0.309727165,-0.217482982,0.418168236,-1.038897018,-0.997463565,-1.038064028
2012,22,2012_22_02,48.41,-0.193456434,ASY,-0.766645358,-0.624673352,-1.005907539,0.370820879,-0.069282745,-0.832302673,-1.689787808
2013,22,2013_22_02,39.33,0.906903009,ASY,-1.454678598,0.008070305,-0.217482982,0.370820879,-0.971924642,0.036605534,-0.611546842
2009,22,2009_22_02,47.88,0.906903009,ASY,-1.891652127,0.309727165,-0.217482982,0.370820879,-1.038897018,-0.997463565,-1.038064028
2009,22,2009_22_02,50.63,0.906903009,ASY,-1.891652127,0.309727165,-0.217482982,0.370820879,-1.038897018,-0.997463565,-1.038064028
2009,22,2009_22_02,51.77,0.906903009,ASY,-1.891652127,0.309727165,-0.217482982,0.370820879,-1.038897018,-0.997463565,-1.038064028
2013,22,2013_22_02,38.12,0.906903009,ASY,-1.454678598,0.008070305,-0.217482982,0.370820879,-0.971924642,0.036605534,-0.611546842
2013,22,2013_22_02,34.95,0.906903009,ASY,-1.454678598,0.008070305,-0.217482982,0.370820879,-0.971924642,0.036605534,-0.611546842
2009,22,2009_22_02,47.65,0.906903009,ASY,-1.891652127,0.309727165,-0.217482982,0.370820879,-1.038897018,-0.997463565,-1.038064028
2013,22,2013_22_02,39.24,0.906903009,ASY,-1.454678598,0.008070305,-0.217482982,0.370820879,-0.971924642,0.036605534,-0.611546842
2008,22,2008_22_02,49.75,-0.963708045,ASY,-0.474315557,1.715006682,0.176729297,0.370820879,-1.162464494,-2.502724786,-1.501536325
2008,22,2008_22_02,52.32,-0.963708045,ASY,-0.474315557,1.715006682,0.176729297,0.370820879,-1.162464494,-2.502724786,-1.501536325
2009,22,2009_22_02,48.5,0.906903009,ASY,-1.891652127,0.309727165,-0.217482982,0.370820879,-1.038897018,-0.997463565,-1.038064028
2009,22,2009_22_02,54.14,0.906903009,ASY,-1.891652127,0.309727165,-0.217482982,0.370820879,-1.038897018,-0.997463565,-1.038064028
2012,22,2012_22_02,47.23,-0.193456434,ASY,-0.766645358,-0.624673352,-1.005907539,0.370820879,-0.069282745,-0.832302673,-1.689787808
2013,22,2013_22_02,34.16,0.906903009,ASY,-1.454678598,0.008070305,-0.217482982,0.370820879,-0.971924642,0.036605534,-0.611546842
2008,22,2008_22_02,51.74,-0.963708045,ASY,-0.474315557,1.715006682,0.176729297,0.370820879,-1.162464494,-2.502724786,-1.501536325
2008,22,2008_22_02,52.24,-0.963708045,ASY,-0.474315557,1.715006682,0.176729297,0.370820879,-1.162464494,-2.502724786,-1.501536325
2012,22,2012_22_02,47.71,-0.193456434,ASY,-0.766645358,-0.624673352,-1.005907539,0.370820879,-0.069282745,-0.832302673,-1.689787808
2013,22,2013_22_02,38.63,0.906903009,ASY,-1.454678598,0.008070305,-0.217482982,0.370820879,-0.971924642,0.036605534,-0.611546842
2012,22,2012_22_02,44.86,-0.193456434,ASY,-0.766645358,-0.624673352,-1.005907539,0.370820879,-0.069282745,-0.832302673,-1.689787808
2007,22,2007_22_03,55.16,0.906903009,ASY,-0.330796175,0.611384025,0.965153855,0.317041951,-0.813579438,-0.797006031,-1.374248575
2007,22,2007_22_03,55.35,0.906903009,ASY,-0.330796175,0.611384025,0.965153855,0.317041951,-0.813579438,-0.797006031,-1.374248575
2012,22,2012_22_03,42.75,-0.028402518,ASY,-0.766645358,-0.624673352,-1.005907539,0.317041951,-0.069282745,-0.832302673,-1.689787808
2014,22,2014_22_03,36.45,0.906903009,ASY,-0.695877737,1.464852213,-0.217482982,0.317041951,-0.660198957,-1.793647416,-1.891245268
2013,22,2013_22_03,41.83,-0.523564267,ASY,-2.381271475,0.037500243,-0.611695261,0.317041951,-0.956590695,0.036605534,-0.611546842
2007,22,2007_22_03,48.67,0.906903009,ASY,-0.330796175,0.611384025,0.965153855,0.317041951,-0.813579438,-0.797006031,-1.374248575
2008,22,2008_22_03,53.55,0.906903009,ASY,-0.83741298,2.001948573,1.359366133,0.317041951,-1.202809203,-2.502724786,-1.501536325
2014,22,2014_22_03,38.11,0.906903009,ASY,-0.695877737,1.464852213,-0.217482982,0.317041951,-0.660198957,-1.793647416,-1.891245268
2014,22,2014_22_03,39.79,0.906903009,ASY,-0.695877737,1.464852213,-0.217482982,0.317041951,-0.660198957,-1.793647416,-1.891245268
2008,22,2008_22_03,54.85,0.906903009,ASY,-0.83741298,2.001948573,1.359366133,0.317041951,-1.202809203,-2.502724786,-1.501536325
2007,22,2007_22_03,55.93,0.906903009,ASY,-0.330796175,0.611384025,0.965153855,0.317041951,-0.813579438,-0.797006031,-1.374248575
2013,22,2013_22_03,37.98,-0.523564267,ASY,-2.381271475,0.037500243,-0.611695261,0.317041951,-0.956590695,0.036605534,-0.611546842
2014,22,2014_22_03,39.33,0.906903009,ASY,-0.695877737,1.464852213,-0.217482982,0.317041951,-0.660198957,-1.793647416,-1.891245268
2008,22,2008_22_03,54.06,0.906903009,ASY,-0.83741298,2.001948573,1.359366133,0.317041951,-1.202809203,-2.502724786,-1.501536325
2014,22,2014_22_03,39.69,0.906903009,ASY,-0.695877737,1.464852213,-0.217482982,0.317041951,-0.660198957,-1.793647416,-1.891245268
2012,22,2012_22_03,43.48,-0.028402518,ASY,-0.766645358,-0.624673352,-1.005907539,0.317041951,-0.069282745,-0.832302673,-1.689787808
2012,22,2012_22_03,44.64,-0.028402518,ASY,-0.766645358,-0.624673352,-1.005907539,0.317041951,-0.069282745,-0.832302673,-1.689787808
2007,22,2007_22_03,48.09,0.906903009,ASY,-0.330796175,0.611384025,0.965153855,0.317041951,-0.813579438,-0.797006031,-1.374248575
2012,22,2012_22_03,41.31,-0.028402518,ASY,-0.766645358,-0.624673352,-1.005907539,0.317041951,-0.069282745,-0.832302673,-1.689787808
2008,22,2008_22_03,49.55,0.906903009,ASY,-0.83741298,2.001948573,1.359366133,0.317041951,-1.202809203,-2.502724786,-1.501536325
2008,22,2008_22_03,52.13,0.906903009,ASY,-0.83741298,2.001948573,1.359366133,0.317041951,-1.202809203,-2.502724786,-1.501536325
2008,22,2008_22_03,49.34,0.906903009,ASY,-0.83741298,2.001948573,1.359366133,0.317041951,-1.202809203,-2.502724786,-1.501536325
2014,22,2014_22_03,41.85,0.906903009,ASY,-0.695877737,1.464852213,-0.217482982,0.317041951,-0.660198957,-1.793647416,-1.891245268
2012,22,2012_22_03,42.05,-0.028402518,ASY,-0.766645358,-0.624673352,-1.005907539,0.317041951,-0.069282745,-0.832302673,-1.689787808
2013,22,2013_22_03,42.94,-0.523564267,ASY,-2.381271475,0.037500243,-0.611695261,0.317041951,-0.956590695,0.036605534,-0.611546842
2013,22,2013_22_03,36,-0.523564267,ASY,-2.381271475,0.037500243,-0.611695261,0.317041951,-0.956590695,0.036605534,-0.611546842
2007,22,2007_22_03,54.82,0.906903009,ASY,-0.330796175,0.611384025,0.965153855,0.317041951,-0.813579438,-0.797006031,-1.374248575
2009,22,2009_22_04,49.33,0.906903009,SY,-0.567570087,-0.764465555,0.570941576,0.262474353,-0.808158119,-0.997463565,-1.038064028
2009,22,2009_22_04,48.34,0.906903009,SY,-0.567570087,-0.764465555,0.570941576,0.262474353,-0.808158119,-0.997463565,-1.038064028
2010,22,2010_22_04,47.76,0.906903009,ASY,-1.890329368,-0.227369195,-0.414589121,0.262474353,-0.401551071,-0.950756611,-1.383076186
2010,22,2010_22_04,49.51,0.906903009,ASY,-1.890329368,-0.227369195,-0.414589121,0.262474353,-0.401551071,-0.950756611,-1.383076186
2009,22,2009_22_04,45.04,0.906903009,SY,-0.567570087,-0.764465555,0.570941576,0.262474353,-0.808158119,-0.997463565,-1.038064028
2012,22,2012_22_04,46.81,-0.028402518,ASY,0.424499374,-1.301561915,-0.611695261,0.262474353,-0.175490473,-0.832302673,-1.689787808
2009,22,2009_22_04,49.14,0.906903009,SY,-0.567570087,-0.764465555,0.570941576,0.262474353,-0.808158119,-0.997463565,-1.038064028
2012,22,2012_22_04,49.96,-0.028402518,ASY,0.424499374,-1.301561915,-0.611695261,0.262474353,-0.175490473,-0.832302673,-1.689787808
2007,22,2007_22_04,51.11,0.906903009,ASY,-1.322865636,0.626098993,1.359366133,0.262474353,-0.777592651,-0.797006031,-1.374248575
2007,22,2007_22_04,53.94,0.906903009,ASY,-1.322865636,0.626098993,1.359366133,0.262474353,-0.777592651,-0.797006031,-1.374248575
2007,22,2007_22_04,52.79,0.906903009,ASY,-1.322865636,0.626098993,1.359366133,0.262474353,-0.777592651,-0.797006031,-1.374248575
2007,22,2007_22_04,52.8,0.906903009,ASY,-1.322865636,0.626098993,1.359366133,0.262474353,-0.777592651,-0.797006031,-1.374248575
2010,22,2010_22_04,49.44,0.906903009,ASY,-1.890329368,-0.227369195,-0.414589121,0.262474353,-0.401551071,-0.950756611,-1.383076186
2012,22,2012_22_04,47.81,-0.028402518,ASY,0.424499374,-1.301561915,-0.611695261,0.262474353,-0.175490473,-0.832302673,-1.689787808
2009,22,2009_22_04,48.53,0.906903009,SY,-0.567570087,-0.764465555,0.570941576,0.262474353,-0.808158119,-0.997463565,-1.038064028
2009,22,2009_22_04,43.43,0.906903009,SY,-0.567570087,-0.764465555,0.570941576,0.262474353,-0.808158119,-0.997463565,-1.038064028
2012,22,2012_22_04,47.19,-0.028402518,ASY,0.424499374,-1.301561915,-0.611695261,0.262474353,-0.175490473,-0.832302673,-1.689787808
2012,22,2012_22_04,44.76,-0.028402518,ASY,0.424499374,-1.301561915,-0.611695261,0.262474353,-0.175490473,-0.832302673,-1.689787808
2007,22,2007_22_04,51.81,0.906903009,ASY,-1.322865636,0.626098993,1.359366133,0.262474353,-0.777592651,-0.797006031,-1.374248575
2015,22,2015_22_05,40.08,-0.028402518,ASY,-1.176039356,0.714388806,-0.8088014,0.209563512,0.259396336,-1.030030449,-0.996062729
2015,22,2015_22_05,38.56,-0.028402518,ASY,-1.176039356,0.714388806,-0.8088014,0.209563512,0.259396336,-1.030030449,-0.996062729
2015,22,2015_22_05,45.03,-0.028402518,ASY,-1.176039356,0.714388806,-0.8088014,0.209563512,0.259396336,-1.030030449,-0.996062729
2015,22,2015_22_05,37.41,-0.028402518,ASY,-1.176039356,0.714388806,-0.8088014,0.209563512,0.259396336,-1.030030449,-0.996062729
2011,22,2011_22_05,40.78,-0.028402518,ASY,-1.258711811,0.287654712,0.176729297,0.209563512,-0.943297094,-0.56068886,-1.195256711
2008,22,2008_22_05,36.11,0.906903009,ASY,-0.971673047,1.759151589,-1.005907539,0.209563512,-1.098887712,-2.502724786,-1.501536325
2008,22,2008_22_05,40.93,0.906903009,ASY,-0.971673047,1.759151589,-1.005907539,0.209563512,-1.098887712,-2.502724786,-1.501536325
2015,22,2015_22_05,30.25,-0.028402518,ASY,-1.176039356,0.714388806,-0.8088014,0.209563512,0.259396336,-1.030030449,-0.996062729
2008,22,2008_22_05,40.48,0.906903009,ASY,-0.971673047,1.759151589,-1.005907539,0.209563512,-1.098887712,-2.502724786,-1.501536325
2008,22,2008_22_05,43.6,0.906903009,ASY,-0.971673047,1.759151589,-1.005907539,0.209563512,-1.098887712,-2.502724786,-1.501536325
2011,22,2011_22_05,48.84,-0.028402518,ASY,-1.258711811,0.287654712,0.176729297,0.209563512,-0.943297094,-0.56068886,-1.195256711
2011,22,2011_22_05,50.85,-0.028402518,ASY,-1.258711811,0.287654712,0.176729297,0.209563512,-0.943297094,-0.56068886,-1.195256711
2008,22,2008_22_05,42.66,0.906903009,ASY,-0.971673047,1.759151589,-1.005907539,0.209563512,-1.098887712,-2.502724786,-1.501536325
2011,22,2011_22_05,48.8,-0.028402518,ASY,-1.258711811,0.287654712,0.176729297,0.209563512,-0.943297094,-0.56068886,-1.195256711
2011,22,2011_22_05,48.65,-0.028402518,ASY,-1.258711811,0.287654712,0.176729297,0.209563512,-0.943297094,-0.56068886,-1.195256711
2008,22,2008_22_05,44.62,0.906903009,ASY,-0.971673047,1.759151589,-1.005907539,0.209563512,-1.098887712,-2.502724786,-1.501536325
2015,22,2015_22_06,52.21,-0.028402518,ASY,-0.283176841,0.699673837,-0.020376842,0.155713848,0.070964461,-1.030030449,-0.996062729
2009,22,2009_22_06,45.46,1.842208536,ASY,-0.501432123,0.236152321,0.176729297,0.155713848,-0.937633049,-0.997463565,-1.038064028
2012,22,2012_22_06,39.93,0.906903009,ASY,0.424499374,-1.301561915,-0.611695261,0.155713848,-0.175490473,-0.832302673,-1.689787808
2009,22,2009_22_06,51.61,1.842208536,ASY,-0.501432123,0.236152321,0.176729297,0.155713848,-0.937633049,-0.997463565,-1.038064028
2015,22,2015_22_06,45.83,-0.028402518,ASY,-0.283176841,0.699673837,-0.020376842,0.155713848,0.070964461,-1.030030449,-0.996062729
2015,22,2015_22_06,50.71,-0.028402518,ASY,-0.283176841,0.699673837,-0.020376842,0.155713848,0.070964461,-1.030030449,-0.996062729
2015,22,2015_22_06,44.86,-0.028402518,ASY,-0.283176841,0.699673837,-0.020376842,0.155713848,0.070964461,-1.030030449,-0.996062729
2015,22,2015_22_06,45.54,-0.028402518,ASY,-0.283176841,0.699673837,-0.020376842,0.155713848,0.070964461,-1.030030449,-0.996062729
2014,22,2014_22_06,34.9,-0.963708045,ASY,-0.695877737,1.464852213,-0.217482982,0.155713848,-0.660198957,-1.793647416,-1.891245268
2008,22,2008_22_06,53.23,-0.963708045,ASY,0.021719173,1.420707307,-0.217482982,0.155713848,-1.142712483,-2.502724786,-1.501536325
2008,22,2008_22_06,49.99,-0.963708045,ASY,0.021719173,1.420707307,-0.217482982,0.155713848,-1.142712483,-2.502724786,-1.501536325
2012,22,2012_22_06,37.45,0.906903009,ASY,0.424499374,-1.301561915,-0.611695261,0.155713848,-0.175490473,-0.832302673,-1.689787808
2013,22,2013_22_06,35.32,-0.963708045,ASY,-2.381271475,0.037500243,-0.611695261,0.155713848,-0.956590695,0.036605534,-0.611546842
2011,22,2011_22_06,45.49,-0.028402518,ASY,-0.630401152,0.434804399,0.570941576,0.155713848,-0.89178475,-0.56068886,-1.195256711
2014,22,2014_22_06,31.46,-0.963708045,ASY,-0.695877737,1.464852213,-0.217482982,0.155713848,-0.660198957,-1.793647416,-1.891245268
2009,22,2009_22_06,47.72,1.842208536,ASY,-0.501432123,0.236152321,0.176729297,0.155713848,-0.937633049,-0.997463565,-1.038064028
2012,22,2012_22_06,41.36,0.906903009,ASY,0.424499374,-1.301561915,-0.611695261,0.155713848,-0.175490473,-0.832302673,-1.689787808
2011,22,2011_22_06,43.52,-0.028402518,ASY,-0.630401152,0.434804399,0.570941576,0.155713848,-0.89178475,-0.56068886,-1.195256711
2008,22,2008_22_06,49.63,-0.963708045,ASY,0.021719173,1.420707307,-0.217482982,0.155713848,-1.142712483,-2.502724786,-1.501536325
2013,22,2013_22_06,35.24,-0.963708045,ASY,-2.381271475,0.037500243,-0.611695261,0.155713848,-0.956590695,0.036605534,-0.611546842
2011,22,2011_22_06,42.55,-0.028402518,ASY,-0.630401152,0.434804399,0.570941576,0.155713848,-0.89178475,-0.56068886,-1.195256711
2014,22,2014_22_06,34.94,-0.963708045,ASY,-0.695877737,1.464852213,-0.217482982,0.155713848,-0.660198957,-1.793647416,-1.891245268
2013,22,2013_22_06,28.97,-0.963708045,ASY,-2.381271475,0.037500243,-0.611695261,0.155713848,-0.956590695,0.036605534,-0.611546842
2012,22,2012_22_06,43.78,0.906903009,ASY,0.424499374,-1.301561915,-0.611695261,0.155713848,-0.175490473,-0.832302673,-1.689787808
2009,22,2009_22_06,42.6,1.842208536,ASY,-0.501432123,0.236152321,0.176729297,0.155713848,-0.937633049,-0.997463565,-1.038064028
2013,22,2013_22_06,36.57,-0.963708045,ASY,-2.381271475,0.037500243,-0.611695261,0.155713848,-0.956590695,0.036605534,-0.611546842
2009,22,2009_22_06,43.95,1.842208536,ASY,-0.501432123,0.236152321,0.176729297,0.155713848,-0.937633049,-0.997463565,-1.038064028
2011,22,2011_22_06,42.7,-0.028402518,ASY,-0.630401152,0.434804399,0.570941576,0.155713848,-0.89178475,-0.56068886,-1.195256711
2012,22,2012_22_06,42.99,0.906903009,ASY,0.424499374,-1.301561915,-0.611695261,0.155713848,-0.175490473,-0.832302673,-1.689787808
2014,22,2014_22_06,35.44,-0.963708045,ASY,-0.695877737,1.464852213,-0.217482982,0.155713848,-0.660198957,-1.793647416,-1.891245268
2009,22,2009_22_06,49.25,1.842208536,ASY,-0.501432123,0.236152321,0.176729297,0.155713848,-0.937633049,-0.997463565,-1.038064028
2009,22,2009_22_06,47.2,1.842208536,ASY,-0.501432123,0.236152321,0.176729297,0.155713848,-0.937633049,-0.997463565,-1.038064028
2008,22,2008_22_06,47.14,-0.963708045,ASY,0.021719173,1.420707307,-0.217482982,0.155713848,-1.142712483,-2.502724786,-1.501536325
2011,22,2011_22_06,40.34,-0.028402518,ASY,-0.630401152,0.434804399,0.570941576,0.155713848,-0.89178475,-0.56068886,-1.195256711
2012,22,2012_22_06,44.26,0.906903009,ASY,0.424499374,-1.301561915,-0.611695261,0.155713848,-0.175490473,-0.832302673,-1.689787808
2015,22,2015_22_07,42.24,-0.963708045,ASY,-0.283176841,0.699673837,-0.020376842,0.087451407,0.070964461,-1.030030449,-0.996062729
2013,22,2013_22_07,44.18,-2.174103432,ASY,-2.381271475,0.037500243,-0.611695261,0.087451407,-0.956590695,0.036605534,-0.611546842
2007,22,2007_22_07,44.57,-0.028402518,ASY,-0.231589229,-1.00726254,0.570941576,0.087451407,-0.848004323,-0.797006031,-1.374248575
2011,22,2011_22_07,35.25,-0.963708045,SY,-0.630401152,0.434804399,0.570941576,0.087451407,-0.89178475,-0.56068886,-1.195256711
2014,22,2014_22_07,45.04,-0.028402518,ASY,-0.695877737,1.464852213,-0.217482982,0.087451407,-0.660198957,-1.793647416,-1.891245268
2015,22,2015_22_07,43.29,-0.963708045,ASY,-0.283176841,0.699673837,-0.020376842,0.087451407,0.070964461,-1.030030449,-0.996062729
2007,22,2007_22_07,41.45,-0.028402518,ASY,-0.231589229,-1.00726254,0.570941576,0.087451407,-0.848004323,-0.797006031,-1.374248575
2015,22,2015_22_07,45.11,-0.963708045,ASY,-0.283176841,0.699673837,-0.020376842,0.087451407,0.070964461,-1.030030449,-0.996062729
2015,22,2015_22_07,43.09,-0.963708045,ASY,-0.283176841,0.699673837,-0.020376842,0.087451407,0.070964461,-1.030030449,-0.996062729
2013,22,2013_22_07,45.01,-2.174103432,ASY,-2.381271475,0.037500243,-0.611695261,0.087451407,-0.956590695,0.036605534,-0.611546842
2014,22,2014_22_07,42.78,-0.028402518,ASY,-0.695877737,1.464852213,-0.217482982,0.087451407,-0.660198957,-1.793647416,-1.891245268
2014,22,2014_22_07,43.94,-0.028402518,ASY,-0.695877737,1.464852213,-0.217482982,0.087451407,-0.660198957,-1.793647416,-1.891245268
2012,22,2012_22_07,50.98,-0.963708045,ASY,1.052810033,-1.330991853,-0.217482982,0.087451407,-0.274374467,-0.832302673,-1.689787808
2012,22,2012_22_07,50,-0.963708045,ASY,1.052810033,-1.330991853,-0.217482982,0.087451407,-0.274374467,-0.832302673,-1.689787808
2014,22,2014_22_07,37.15,-0.028402518,ASY,-0.695877737,1.464852213,-0.217482982,0.087451407,-0.660198957,-1.793647416,-1.891245268
2012,22,2012_22_07,48.02,-0.963708045,ASY,1.052810033,-1.330991853,-0.217482982,0.087451407,-0.274374467,-0.832302673,-1.689787808
2007,22,2007_22_07,37.5,-0.028402518,ASY,-0.231589229,-1.00726254,0.570941576,0.087451407,-0.848004323,-0.797006031,-1.374248575
2012,22,2012_22_07,51.57,-0.963708045,ASY,1.052810033,-1.330991853,-0.217482982,0.087451407,-0.274374467,-0.832302673,-1.689787808
2014,22,2014_22_07,45.26,-0.028402518,ASY,-0.695877737,1.464852213,-0.217482982,0.087451407,-0.660198957,-1.793647416,-1.891245268
2009,22,2009_22_07,43.89,-2.834319098,ASY,-0.567570087,-0.764465555,0.570941576,0.087451407,-0.808158119,-0.997463565,-1.038064028
2011,22,2011_22_07,32.73,-0.963708045,SY,-0.630401152,0.434804399,0.570941576,0.087451407,-0.89178475,-0.56068886,-1.195256711
2007,22,2007_22_07,40.32,-0.028402518,ASY,-0.231589229,-1.00726254,0.570941576,0.087451407,-0.848004323,-0.797006031,-1.374248575
2009,22,2009_22_07,45.99,-2.834319098,ASY,-0.567570087,-0.764465555,0.570941576,0.087451407,-0.808158119,-0.997463565,-1.038064028
2011,22,2011_22_07,41.2,-0.963708045,SY,-0.630401152,0.434804399,0.570941576,0.087451407,-0.89178475,-0.56068886,-1.195256711
2007,22,2007_22_07,41.09,-0.028402518,ASY,-0.231589229,-1.00726254,0.570941576,0.087451407,-0.848004323,-0.797006031,-1.374248575
2011,22,2011_22_07,38.9,-0.963708045,SY,-0.630401152,0.434804399,0.570941576,0.087451407,-0.89178475,-0.56068886,-1.195256711
2016,22,2016_22_08,25.19,0.906903009,ASY,-0.316245823,-1.12498229,0.570941576,0.026885275,-0.401844219,-1.194404602,-1.049868768
2006,22,2006_22_08,44.17,0.521777204,ASY,-1.033842733,0.487778287,-0.611695261,0.026885275,-0.645325837,-0.732620014,-1.662853488
2016,22,2016_22_08,33.76,0.906903009,ASY,-0.316245823,-1.12498229,0.570941576,0.026885275,-0.401844219,-1.194404602,-1.049868768
2011,22,2011_22_08,36.05,-0.963708045,ASY,-1.258711811,0.287654712,0.176729297,0.026885275,-0.943297094,-0.56068886,-1.195256711
2008,22,2008_22_08,51.77,0.906903009,ASY,-0.474315557,1.715006682,0.176729297,0.026885275,-1.162464494,-2.502724786,-1.501536325
