Year,Farm,YearFarmNB,masse16,BD,AG,MAX,RN,HD,WT,FDM,Comp.1,Comp.2
2007,18,2007_18_04,20.86,-0.034601492,ASY,1.751768477,-0.956142838,0.762496446,-0.813011736,-0.419577204,0.318577856,-0.018337733
2011,18,2011_18_04,19.61,1.834720573,ASY,0.315373013,0.336109976,0.762496446,-0.813011736,1.145036228,0.498662136,0.266268264
2008,18,2008_18_04,20.98,-0.969262525,ASY,0.506365532,-0.391710575,-0.025565132,-0.813011736,-0.076779363,0.194684187,-0.099390107
2007,18,2007_18_04,19.12,-0.034601492,ASY,1.751768477,-0.956142838,0.762496446,-0.813011736,-0.419577204,0.318577856,-0.018337733
2009,18,2009_18_04,21.11,0.84507948,ASY,-1.382484623,-0.406564055,-0.81362671,-0.813011736,-0.148511287,0.987468571,0.618196596
2014,18,2014_18_04,23.53,-0.034601492,ASY,-0.639589583,1.435267543,-0.025565132,-0.813011736,0.453154967,1.107705344,0.768001981
2007,18,2007_18_04,21.54,-0.034601492,ASY,1.751768477,-0.956142838,0.762496446,-0.813011736,-0.419577204,0.318577856,-0.018337733
2011,18,2011_18_04,20.53,1.834720573,ASY,0.315373013,0.336109976,0.762496446,-0.813011736,1.145036228,0.498662136,0.266268264
2011,18,2011_18_04,20.64,1.834720573,ASY,0.315373013,0.336109976,0.762496446,-0.813011736,1.145036228,0.498662136,0.266268264
2011,18,2011_18_04,19.58,1.834720573,ASY,0.315373013,0.336109976,0.762496446,-0.813011736,1.145036228,0.498662136,0.266268264
2009,18,2009_18_04,22.4,0.84507948,ASY,-1.382484623,-0.406564055,-0.81362671,-0.813011736,-0.148511287,0.987468571,0.618196596
2007,18,2007_18_04,19.84,-0.034601492,ASY,1.751768477,-0.956142838,0.762496446,-0.813011736,-0.419577204,0.318577856,-0.018337733
2011,18,2011_18_04,19.85,1.834720573,ASY,0.315373013,0.336109976,0.762496446,-0.813011736,1.145036228,0.498662136,0.266268264
2012,18,2012_18_04,20.75,0.90005954,ASY,1.416543676,-1.015556761,-0.419595921,-0.813011736,0.381550323,0.968659334,0.57134
2008,18,2008_18_04,19.96,-0.969262525,ASY,0.506365532,-0.391710575,-0.025565132,-0.813011736,-0.076779363,0.194684187,-0.099390107
2009,18,2009_18_04,18.94,0.84507948,ASY,-1.382484623,-0.406564055,-0.81362671,-0.813011736,-0.148511287,0.987468571,0.618196596
2012,18,2012_18_04,19.19,0.90005954,ASY,1.416543676,-1.015556761,-0.419595921,-0.813011736,0.381550323,0.968659334,0.57134
2012,18,2012_18_04,20.25,0.90005954,ASY,1.416543676,-1.015556761,-0.419595921,-0.813011736,0.381550323,0.968659334,0.57134
2011,18,2011_18_04,21.1,1.834720573,ASY,0.315373013,0.336109976,0.762496446,-0.813011736,1.145036228,0.498662136,0.266268264
2012,18,2012_18_04,21.42,0.90005954,ASY,1.416543676,-1.015556761,-0.419595921,-0.813011736,0.381550323,0.968659334,0.57134
2008,18,2008_18_04,22.52,-0.969262525,ASY,0.506365532,-0.391710575,-0.025565132,-0.813011736,-0.076779363,0.194684187,-0.099390107
2012,18,2012_18_04,19.32,0.90005954,ASY,1.416543676,-1.015556761,-0.419595921,-0.813011736,0.381550323,0.968659334,0.57134
2012,18,2012_18_05,18.6,-0.63938216,ASY,1.416543676,-1.015556761,-0.419595921,-0.813011736,0.381550323,0.968659334,0.57134
2014,18,2014_18_05,21.65,0.90005954,ASY,-0.013924434,1.435267543,-0.419595921,-0.813011736,0.388023121,1.107705344,0.768001981
2014,18,2014_18_05,22.29,0.90005954,ASY,-0.013924434,1.435267543,-0.419595921,-0.813011736,0.388023121,1.107705344,0.768001981
2014,18,2014_18_05,21.66,0.90005954,ASY,-0.013924434,1.435267543,-0.419595921,-0.813011736,0.388023121,1.107705344,0.768001981
2007,18,2007_18_05,23.63,-0.034601492,ASY,2.081065923,-1.505721622,0.368465657,-0.813011736,-0.539058033,0.318577856,-0.018337733
2014,18,2014_18_05,20.06,0.90005954,ASY,-0.013924434,1.435267543,-0.419595921,-0.813011736,0.388023121,1.107705344,0.768001981
2007,18,2007_18_05,19.46,-0.034601492,ASY,2.081065923,-1.505721622,0.368465657,-0.813011736,-0.539058033,0.318577856,-0.018337733
2007,18,2007_18_05,22.86,-0.034601492,ASY,2.081065923,-1.505721622,0.368465657,-0.813011736,-0.539058033,0.318577856,-0.018337733
2016,18,2016_18_05,20.91,-0.474441978,ASY,-0.451890038,0.217282131,-0.419595921,-0.813011736,0.210715287,1.159849704,0.76833236
2012,18,2012_18_05,20.53,-0.63938216,ASY,1.416543676,-1.015556761,-0.419595921,-0.813011736,0.381550323,0.968659334,0.57134
2014,18,2014_18_05,20.79,0.90005954,ASY,-0.013924434,1.435267543,-0.419595921,-0.813011736,0.388023121,1.107705344,0.768001981
2012,18,2012_18_05,19.38,-0.63938216,ASY,1.416543676,-1.015556761,-0.419595921,-0.813011736,0.381550323,0.968659334,0.57134
2012,18,2012_18_05,19.35,-0.63938216,ASY,1.416543676,-1.015556761,-0.419595921,-0.813011736,0.381550323,0.968659334,0.57134
2013,18,2013_18_05,20.8,-1.903923558,ASY,-1.62412309,0.380670418,-1.207657499,-0.813011736,-0.14257584,1.027568641,1.551587796
2014,18,2014_18_05,22.05,0.90005954,ASY,-0.013924434,1.435267543,-0.419595921,-0.813011736,0.388023121,1.107705344,0.768001981
2007,18,2007_18_05,22.77,-0.034601492,ASY,2.081065923,-1.505721622,0.368465657,-0.813011736,-0.539058033,0.318577856,-0.018337733
2013,18,2013_18_05,20.57,-1.903923558,ASY,-1.62412309,0.380670418,-1.207657499,-0.813011736,-0.14257584,1.027568641,1.551587796
2013,18,2013_18_05,19.87,-1.903923558,ASY,-1.62412309,0.380670418,-1.207657499,-0.813011736,-0.14257584,1.027568641,1.551587796
2007,18,2007_18_05,18.98,-0.034601492,ASY,2.081065923,-1.505721622,0.368465657,-0.813011736,-0.539058033,0.318577856,-0.018337733
2010,18,2010_18_06,19.64,0.90005954,ASY,0.339082429,-0.347150133,0.171450263,-0.813011736,-0.232459728,0.654379699,0.298229877
2010,18,2010_18_06,19.39,0.90005954,ASY,0.339082429,-0.347150133,0.171450263,-0.813011736,-0.232459728,0.654379699,0.298229877
2014,18,2014_18_06,22.64,0.90005954,ASY,-0.013924434,1.435267543,-0.419595921,-0.813011736,0.388023121,1.107705344,0.768001981
2007,18,2007_18_06,18.42,-0.034601492,ASY,1.224892561,-0.896728916,1.156527235,-0.813011736,-0.296281792,0.318577856,-0.018337733
2010,18,2010_18_06,19.55,0.90005954,ASY,0.339082429,-0.347150133,0.171450263,-0.813011736,-0.232459728,0.654379699,0.298229877
2010,18,2010_18_06,19.26,0.90005954,ASY,0.339082429,-0.347150133,0.171450263,-0.813011736,-0.232459728,0.654379699,0.298229877
2009,18,2009_18_06,20.85,-1.903923558,ASY,-1.448344112,-0.391710575,-0.419595921,-0.813011736,0.185518142,0.987468571,0.618196596
2014,18,2014_18_06,23.72,0.90005954,ASY,-0.013924434,1.435267543,-0.419595921,-0.813011736,0.388023121,1.107705344,0.768001981
2015,18,2015_18_06,23,-1.903923558,ASY,-0.384054764,1.257025775,-0.222580526,-0.813011736,0.357948562,1.005631992,0.540310917
2010,18,2010_18_06,17.84,0.90005954,ASY,0.339082429,-0.347150133,0.171450263,-0.813011736,-0.232459728,0.654379699,0.298229877
2012,18,2012_18_06,21.48,0.90005954,ASY,0.626888398,-1.208652009,-0.81362671,-0.813011736,0.51793085,0.968659334,0.57134
2010,18,2010_18_06,20.36,0.90005954,ASY,0.339082429,-0.347150133,0.171450263,-0.813011736,-0.232459728,0.654379699,0.298229877
2012,18,2012_18_06,21.81,0.90005954,ASY,0.626888398,-1.208652009,-0.81362671,-0.813011736,0.51793085,0.968659334,0.57134
2014,18,2014_18_06,20.27,0.90005954,ASY,-0.013924434,1.435267543,-0.419595921,-0.813011736,0.388023121,1.107705344,0.768001981
2015,18,2015_18_06,21.93,-1.903923558,ASY,-0.384054764,1.257025775,-0.222580526,-0.813011736,0.357948562,1.005631992,0.540310917
2009,18,2009_18_06,20.2,-1.903923558,ASY,-1.448344112,-0.391710575,-0.419595921,-0.813011736,0.185518142,0.987468571,0.618196596
2008,18,2008_18_06,22.93,-0.034601492,ASY,1.000311703,-0.28773621,-0.419595921,-0.813011736,-0.286918104,0.194684187,-0.099390107
2008,18,2008_18_06,21.07,-0.034601492,ASY,1.000311703,-0.28773621,-0.419595921,-0.813011736,-0.286918104,0.194684187,-0.099390107
2014,18,2014_18_06,21.92,0.90005954,ASY,-0.013924434,1.435267543,-0.419595921,-0.813011736,0.388023121,1.107705344,0.768001981
2012,18,2012_18_06,21.21,0.90005954,ASY,0.626888398,-1.208652009,-0.81362671,-0.813011736,0.51793085,0.968659334,0.57134
2014,18,2014_18_06,22.41,0.90005954,ASY,-0.013924434,1.435267543,-0.419595921,-0.813011736,0.388023121,1.107705344,0.768001981
2015,18,2015_18_06,23.49,-1.903923558,ASY,-0.384054764,1.257025775,-0.222580526,-0.813011736,0.357948562,1.005631992,0.540310917
2007,18,2007_18_06,17.6,-0.034601492,ASY,1.224892561,-0.896728916,1.156527235,-0.813011736,-0.296281792,0.318577856,-0.018337733
2012,18,2012_18_06,20.89,0.90005954,ASY,0.626888398,-1.208652009,-0.81362671,-0.813011736,0.51793085,0.968659334,0.57134
2014,18,2014_18_06,21.76,0.90005954,ASY,-0.013924434,1.435267543,-0.419595921,-0.813011736,0.388023121,1.107705344,0.768001981
2012,18,2012_18_06,21.78,0.90005954,ASY,0.626888398,-1.208652009,-0.81362671,-0.813011736,0.51793085,0.968659334,0.57134
2007,18,2007_18_06,18.72,-0.034601492,ASY,1.224892561,-0.896728916,1.156527235,-0.813011736,-0.296281792,0.318577856,-0.018337733
2009,18,2009_18_06,21.73,-1.903923558,ASY,-1.448344112,-0.391710575,-0.419595921,-0.813011736,0.185518142,0.987468571,0.618196596
2008,18,2008_18_06,21.8,-0.034601492,ASY,1.000311703,-0.28773621,-0.419595921,-0.813011736,-0.286918104,0.194684187,-0.099390107
2008,18,2008_18_06,23.37,-0.034601492,ASY,1.000311703,-0.28773621,-0.419595921,-0.813011736,-0.286918104,0.194684187,-0.099390107
2012,18,2012_18_06,22.17,0.90005954,ASY,0.626888398,-1.208652009,-0.81362671,-0.813011736,0.51793085,0.968659334,0.57134
2008,18,2008_18_06,22.06,-0.034601492,ASY,1.000311703,-0.28773621,-0.419595921,-0.813011736,-0.286918104,0.194684187,-0.099390107
2011,18,2011_18_07,18.92,0.075358629,ASY,0.315373013,0.336109976,0.762496446,-0.813011736,1.145036228,0.498662136,0.266268264
2014,18,2014_18_07,19.48,-0.034601492,SY,1.69842229,1.108490969,3.12668118,-0.813011736,1.056356821,1.107705344,0.768001981
2014,18,2014_18_07,20.87,-0.034601492,SY,1.69842229,1.108490969,3.12668118,-0.813011736,1.056356821,1.107705344,0.768001981
2014,18,2014_18_07,21.03,-0.034601492,SY,1.69842229,1.108490969,3.12668118,-0.813011736,1.056356821,1.107705344,0.768001981
2014,18,2014_18_07,18.88,-0.034601492,SY,1.69842229,1.108490969,3.12668118,-0.813011736,1.056356821,1.107705344,0.768001981
2014,18,2014_18_07,20.2,-0.034601492,SY,1.69842229,1.108490969,3.12668118,-0.813011736,1.056356821,1.107705344,0.768001981
2006,18,2006_18_08,22.52,-0.034601492,ASY,-0.228626369,1.515476338,-0.419595921,-0.813011736,2.333570898,0.303089508,-0.137528414
2006,18,2006_18_08,23.02,-0.034601492,ASY,-0.228626369,1.515476338,-0.419595921,-0.813011736,2.333570898,0.303089508,-0.137528414
2015,18,2015_18_08,16.23,-0.529422039,ASY,0.076961662,-0.109494443,3.323696575,-0.813011736,0.502530513,1.005631992,0.540310917
2006,18,2006_18_08,21.69,-0.034601492,ASY,-0.228626369,1.515476338,-0.419595921,-0.813011736,2.333570898,0.303089508,-0.137528414
2006,18,2006_18_08,22.21,-0.034601492,ASY,-0.228626369,1.515476338,-0.419595921,-0.813011736,2.333570898,0.303089508,-0.137528414
2006,18,2006_18_08,22.28,-0.034601492,ASY,-0.228626369,1.515476338,-0.419595921,-0.813011736,2.333570898,0.303089508,-0.137528414
2015,18,2015_18_08,18.71,-0.529422039,ASY,0.076961662,-0.109494443,3.323696575,-0.813011736,0.502530513,1.005631992,0.540310917
2015,18,2015_18_08,19.14,-0.529422039,ASY,0.076961662,-0.109494443,3.323696575,-0.813011736,0.502530513,1.005631992,0.540310917
2006,18,2006_18_10,19.36,0.90005954,ASY,-0.228626369,1.515476338,-0.419595921,-0.813011736,2.333570898,0.303089508,-0.137528414
2007,18,2007_18_10,18.13,-0.089581553,ASY,2.081065923,-1.505721622,0.368465657,-0.813011736,-0.539058033,0.318577856,-0.018337733
2008,18,2008_18_10,21.1,-0.309501796,ASY,1.000311703,-0.28773621,-0.419595921,-0.813011736,-0.286918104,0.194684187,-0.099390107
2006,18,2006_18_10,18.8,0.90005954,ASY,-0.228626369,1.515476338,-0.419595921,-0.813011736,2.333570898,0.303089508,-0.137528414
2008,18,2008_18_10,20.69,-0.309501796,ASY,1.000311703,-0.28773621,-0.419595921,-0.813011736,-0.286918104,0.194684187,-0.099390107
2007,18,2007_18_10,21,-0.089581553,ASY,2.081065923,-1.505721622,0.368465657,-0.813011736,-0.539058033,0.318577856,-0.018337733
2006,18,2006_18_10,19.8,0.90005954,ASY,-0.228626369,1.515476338,-0.419595921,-0.813011736,2.333570898,0.303089508,-0.137528414
2008,18,2008_18_10,23.81,-0.309501796,ASY,1.000311703,-0.28773621,-0.419595921,-0.813011736,-0.286918104,0.194684187,-0.099390107
2015,18,2015_18_10,16.66,-0.309501796,ASY,0.109891406,0.395523899,0.171450263,-0.813011736,0.64336654,1.005631992,0.540310917
2006,18,2006_18_10,20.39,0.90005954,ASY,-0.228626369,1.515476338,-0.419595921,-0.813011736,2.333570898,0.303089508,-0.137528414
2008,18,2008_18_10,21.58,-0.309501796,ASY,1.000311703,-0.28773621,-0.419595921,-0.813011736,-0.286918104,0.194684187,-0.099390107
2006,18,2006_18_10,21.71,0.90005954,ASY,-0.228626369,1.515476338,-0.419595921,-0.813011736,2.333570898,0.303089508,-0.137528414
2006,18,2006_18_10,20.2,0.90005954,ASY,-0.228626369,1.515476338,-0.419595921,-0.813011736,2.333570898,0.303089508,-0.137528414
2015,18,2015_18_10,17.07,-0.309501796,ASY,0.109891406,0.395523899,0.171450263,-0.813011736,0.64336654,1.005631992,0.540310917
2007,18,2007_18_10,17.48,-0.089581553,ASY,2.081065923,-1.505721622,0.368465657,-0.813011736,-0.539058033,0.318577856,-0.018337733
2014,19,2014_19_03,21.13,-1.079222646,SY,0.24226898,0.128161247,0.762496446,-0.234910459,0.165912915,1.632501634,-0.097128088
2010,19,2010_19_03,22.24,-0.529422039,ASY,-0.146302007,-0.584805823,-0.419595921,-0.234910459,1.490693871,1.594547469,-0.447989615
2014,19,2014_19_03,20.86,-1.079222646,SY,0.24226898,0.128161247,0.762496446,-0.234910459,0.165912915,1.632501634,-0.097128088
2010,19,2010_19_03,21.38,-0.529422039,ASY,-0.146302007,-0.584805823,-0.419595921,-0.234910459,1.490693871,1.594547469,-0.447989615
2010,19,2010_19_03,20.69,-0.529422039,ASY,-0.146302007,-0.584805823,-0.419595921,-0.234910459,1.490693871,1.594547469,-0.447989615
2014,19,2014_19_07,19.56,-0.969262525,SY,0.24226898,0.128161247,0.762496446,-0.217580178,0.165912915,1.632501634,-0.097128088
2014,19,2014_19_07,17.87,-0.969262525,SY,0.24226898,0.128161247,0.762496446,-0.217580178,0.165912915,1.632501634,-0.097128088
2014,19,2014_19_07,17.05,-0.969262525,SY,0.24226898,0.128161247,0.762496446,-0.217580178,0.165912915,1.632501634,-0.097128088
2013,19,2013_19_08,22.15,-2.83858459,ASY,-1.575518786,1.034223566,-1.404672893,-0.199227756,-0.215149437,1.509735909,0.186993192
2012,19,2012_19_08,22.17,-0.034601492,SY,2.409704775,-1.550282064,0.171450263,-0.199227756,0.276062553,1.701069829,-0.331864745
2012,19,2012_19_08,23.62,-0.034601492,SY,2.409704775,-1.550282064,0.171450263,-0.199227756,0.276062553,1.701069829,-0.331864745
2013,19,2013_19_08,22.4,-2.83858459,ASY,-1.575518786,1.034223566,-1.404672893,-0.199227756,-0.215149437,1.509735909,0.186993192
2014,19,2014_19_08,24.2,-0.034601492,ASY,0.24226898,0.128161247,0.762496446,-0.199227756,0.165912915,1.632501634,-0.097128088
2014,19,2014_19_08,22.25,-0.034601492,ASY,0.24226898,0.128161247,0.762496446,-0.199227756,0.165912915,1.632501634,-0.097128088
2012,19,2012_19_08,23.83,-0.034601492,SY,2.409704775,-1.550282064,0.171450263,-0.199227756,0.276062553,1.701069829,-0.331864745
2012,19,2012_19_08,23.74,-0.034601492,SY,2.409704775,-1.550282064,0.171450263,-0.199227756,0.276062553,1.701069829,-0.331864745
2014,19,2014_19_08,22.21,-0.034601492,ASY,0.24226898,0.128161247,0.762496446,-0.199227756,0.165912915,1.632501634,-0.097128088
2012,19,2012_19_08,22.5,-0.034601492,SY,2.409704775,-1.550282064,0.171450263,-0.199227756,0.276062553,1.701069829,-0.331864745
2014,19,2014_19_08,22.45,-0.034601492,ASY,0.24226898,0.128161247,0.762496446,-0.199227756,0.165912915,1.632501634,-0.097128088
2014,19,2014_19_08,24.27,-0.034601492,ASY,0.24226898,0.128161247,0.762496446,-0.199227756,0.165912915,1.632501634,-0.097128088
2006,19,2006_19_09,23.45,-0.034601492,ASY,-0.878000934,0.347992761,-0.222580526,-0.19845934,0.754790302,1.724816143,-0.694135501
2006,19,2006_19_09,23.55,-0.034601492,ASY,-0.878000934,0.347992761,-0.222580526,-0.19845934,0.754790302,1.724816143,-0.694135501
2006,19,2006_19_09,24.65,-0.034601492,ASY,-0.878000934,0.347992761,-0.222580526,-0.19845934,0.754790302,1.724816143,-0.694135501
2006,19,2006_19_09,22.75,-0.034601492,ASY,-0.878000934,0.347992761,-0.222580526,-0.19845934,0.754790302,1.724816143,-0.694135501
2006,19,2006_19_09,23.65,-0.034601492,ASY,-0.878000934,0.347992761,-0.222580526,-0.19845934,0.754790302,1.724816143,-0.694135501
2013,19,2013_19_10,21.75,-1.134202707,ASY,-1.088553722,0.291549534,-0.616611315,-0.20690093,-0.102246017,1.509735909,0.186993192
2014,19,2014_19_10,21.42,-0.034601492,ASY,-0.257604544,-0.05008052,-0.419595921,-0.20690093,-0.950001315,1.632501634,-0.097128088
2014,19,2014_19_10,20.91,-0.034601492,ASY,-0.257604544,-0.05008052,-0.419595921,-0.20690093,-0.950001315,1.632501634,-0.097128088
2013,19,2013_19_10,24.12,-1.134202707,ASY,-1.088553722,0.291549534,-0.616611315,-0.20690093,-0.102246017,1.509735909,0.186993192
2013,19,2013_19_10,21.97,-1.134202707,ASY,-1.088553722,0.291549534,-0.616611315,-0.20690093,-0.102246017,1.509735909,0.186993192
2014,19,2014_19_10,21.83,-0.034601492,ASY,-0.257604544,-0.05008052,-0.419595921,-0.20690093,-0.950001315,1.632501634,-0.097128088
2014,19,2014_19_10,21.12,-0.034601492,ASY,-0.257604544,-0.05008052,-0.419595921,-0.20690093,-0.950001315,1.632501634,-0.097128088
2014,19,2014_19_10,20.23,-0.034601492,ASY,-0.257604544,-0.05008052,-0.419595921,-0.20690093,-0.950001315,1.632501634,-0.097128088
2015,20,2015_20_01,19.51,-0.034601492,ASY,-1.075579403,1.346146659,-0.616611315,-0.741571563,-0.344274784,1.927832198,0.500079594
2015,20,2015_20_01,19.46,-0.034601492,ASY,-1.075579403,1.346146659,-0.616611315,-0.741571563,-0.344274784,1.927832198,0.500079594
2015,20,2015_20_01,21.45,-0.034601492,ASY,-1.075579403,1.346146659,-0.616611315,-0.741571563,-0.344274784,1.927832198,0.500079594
2015,20,2015_20_01,19.73,-0.034601492,ASY,-1.075579403,1.346146659,-0.616611315,-0.741571563,-0.344274784,1.927832198,0.500079594
2015,20,2015_20_01,18.93,-0.034601492,ASY,-1.075579403,1.346146659,-0.616611315,-0.741571563,-0.344274784,1.927832198,0.500079594
2016,20,2016_20_02,23.34,-1.903923558,ASY,-1.273157871,0.202428651,-0.81362671,-0.741571563,-0.882837862,1.502703848,-0.895159437
2016,20,2016_20_02,24.25,-1.903923558,ASY,-1.273157871,0.202428651,-0.81362671,-0.741571563,-0.882837862,1.502703848,-0.895159437
2016,20,2016_20_02,26.41,-1.903923558,ASY,-1.273157871,0.202428651,-0.81362671,-0.741571563,-0.882837862,1.502703848,-0.895159437
2015,20,2015_20_03,22.57,-0.969262525,ASY,-0.812141445,1.494681465,-0.222580526,-0.741571563,-0.31639558,1.927832198,0.500079594
2015,20,2015_20_03,23.13,-0.969262525,ASY,-0.812141445,1.494681465,-0.222580526,-0.741571563,-0.31639558,1.927832198,0.500079594
2013,20,2013_20_03,20.92,0.90005954,ASY,0.029740408,-0.584805823,3.12668118,-0.741571563,0.319504152,1.883320424,0.48533404
2013,20,2013_20_03,20.43,0.90005954,ASY,0.029740408,-0.584805823,3.12668118,-0.741571563,0.319504152,1.883320424,0.48533404
2014,20,2014_20_03,22.87,-0.969262525,ASY,-0.920809603,0.113307767,-0.419595921,-0.741571563,-0.407806413,1.933044124,0.492545124
2014,20,2014_20_03,21.63,-0.969262525,ASY,-0.920809603,0.113307767,-0.419595921,-0.741571563,-0.407806413,1.933044124,0.492545124
2015,20,2015_20_03,24.2,-0.969262525,ASY,-0.812141445,1.494681465,-0.222580526,-0.741571563,-0.31639558,1.927832198,0.500079594
2013,20,2013_20_03,20.67,0.90005954,ASY,0.029740408,-0.584805823,3.12668118,-0.741571563,0.319504152,1.883320424,0.48533404
2015,20,2015_20_03,22.93,-0.969262525,ASY,-0.812141445,1.494681465,-0.222580526,-0.741571563,-0.31639558,1.927832198,0.500079594
2014,20,2014_20_03,20.93,-0.969262525,ASY,-0.920809603,0.113307767,-0.419595921,-0.741571563,-0.407806413,1.933044124,0.492545124
2014,20,2014_20_03,22.49,-0.969262525,ASY,-0.920809603,0.113307767,-0.419595921,-0.741571563,-0.407806413,1.933044124,0.492545124
2013,20,2013_20_03,21.59,0.90005954,ASY,0.029740408,-0.584805823,3.12668118,-0.741571563,0.319504152,1.883320424,0.48533404
2016,20,2016_20_03,21.25,-1.903923558,ASY,1.196572981,-1.193798528,1.156527235,-0.741571563,-0.735414915,1.502703848,-0.895159437
2013,20,2013_20_03,22.32,0.90005954,ASY,0.029740408,-0.584805823,3.12668118,-0.741571563,0.319504152,1.883320424,0.48533404
2013,20,2013_20_03,21.65,0.90005954,ASY,0.029740408,-0.584805823,3.12668118,-0.741571563,0.319504152,1.883320424,0.48533404
2016,20,2016_20_03,21.79,-1.903923558,ASY,1.196572981,-1.193798528,1.156527235,-0.741571563,-0.735414915,1.502703848,-0.895159437
2016,20,2016_20_03,23.09,-1.903923558,ASY,1.196572981,-1.193798528,1.156527235,-0.741571563,-0.735414915,1.502703848,-0.895159437
