Year,Farm,FarmNB,noisnes,noisenvol,HD,AG,NN,MAX,RN,WT,FDM,Comp.1,Comp.2
2008,38,38_03,5,5,-0.330169153,ASY,0.132036729,1.446061215,0.147190562,-0.765305544,0.059884382,-0.095603904,1.35713027
2012,38,38_03,5,0,0.537325146,SY,0.132036729,2.10874172,-1.20672066,-0.765305544,-0.415762754,-0.358252063,1.111384286
2016,38,38_03,5,5,0.537325146,SY,0.132036729,1.103916389,-1.20672066,-0.765305544,-0.21804775,-0.128252676,1.351410671
2014,38,38_03,6,0,-0.156670294,ASY,0.917220666,-0.957596226,1.298015101,-0.765305544,-0.348644161,-0.134427374,1.367378122
2015,38,38_04,5,5,-0.330169153,ASY,0.132036729,-0.408723895,0.993385076,-0.765305544,0.290624168,-0.143047791,1.337348665
2007,38,38_04,6,6,-0.330169153,ASY,0.917220666,1.358184017,-1.257492331,-0.765305544,-0.92274519,-0.004767208,1.476861456
2006,38,38_04,5,5,-0.677166873,ASY,0.132036729,-0.628416888,1.998664158,-0.765305544,0.128398447,-0.024611084,1.456129782
2016,38,38_04,7,2,-0.156670294,ASY,1.702404603,-0.408723895,-1.20672066,-0.765305544,-0.279943006,-0.128252676,1.351410671
2009,38,38_04,4,4,-0.850665733,ASY,-0.653147207,-0.366225906,0.62105949,-0.765305544,0.258354253,-0.078370157,1.373872906
2008,38,38_04,5,5,-0.677166873,ASY,0.132036729,1.157939256,-0.00512445,-0.765305544,-0.012150885,-0.095603904,1.35713027
2014,38,38_04,6,2,2.619311463,ASY,0.917220666,2.103699586,0.874917844,-0.765305544,1.185339002,-0.134427374,1.367378122
2011,38,38_04,4,4,2.966309183,ASY,-0.653147207,1.211241818,0.451820587,-0.765305544,1.583987073,-0.413329018,1.077669507
2010,38,38_04,6,6,-0.677166873,ASY,0.917220666,-0.148693827,-0.59746061,-0.765305544,0.150341937,-0.394733801,1.098973917
2006,38,38_05,5,1,0.363826286,ASY,0.132036729,0.848928455,0.109958003,-0.765305544,0.289542936,-0.024611084,1.456129782
2014,38,38_05,1,1,0.190327426,ASY,-3.008699017,-0.741504757,1.26416732,-0.765305544,-0.196589674,-0.134427374,1.367378122
2013,38,38_05,5,2,1.231320585,SY,0.132036729,0.123221272,0.401048916,-0.765305544,-0.438424101,-0.205871183,1.308340017
2007,38,38_05,3,3,-0.677166873,ASY,-1.438331144,0.601863876,-0.022048341,-0.765305544,-0.970393915,-0.004767208,1.476861456
2012,38,38_05,2,0,3.660304622,ASY,-2.22351508,0.616269973,-1.240568441,-0.765305544,-0.098705863,-0.358252063,1.111384286
2010,38,38_05,6,0,-0.677166873,ASY,0.917220666,-0.148693827,-0.59746061,-0.765305544,0.150341937,-0.394733801,1.098973917
2016,38,38_05,6,0,-0.850665733,ASY,0.917220666,-1.957379423,-0.038972231,-0.765305544,-0.384740162,-0.128252676,1.351410671
2009,38,38_05,5,5,0.190327426,ASY,0.132036729,-0.510286885,0.181038343,-0.765305544,0.408200159,-0.078370157,1.373872906
2015,38,38_05,6,6,-0.677166873,ASY,0.917220666,-0.30067816,1.111852308,-0.765305544,0.228962958,-0.143047791,1.337348665
2008,38,38_05,5,5,0.363826286,ASY,0.132036729,0.082524045,0.265657794,-0.765305544,0.219432325,-0.095603904,1.35713027
2014,38,38_06,4,4,-0.503668013,ASY,-0.653147207,-0.129245595,1.314938991,-0.765305544,-0.488620925,-0.134427374,1.367378122
2015,38,38_06,5,5,0.016828566,ASY,0.132036729,-0.228647671,0.248733904,-0.765305544,0.425144408,-0.143047791,1.337348665
2009,38,38_06,3,3,1.231320585,ASY,-1.438331144,0.18336673,-0.817471184,-0.765305544,0.570510558,-0.078370157,1.373872906
2007,38,38_06,5,5,0.710824005,ASY,0.132036729,0.206416487,-0.783623403,-0.765305544,0.121068129,-0.004767208,1.476861456
2013,38,38_06,4,3,3.313306902,ASY,-0.653147207,1.757809174,-0.834395074,-0.765305544,-0.468929156,-0.205871183,1.308340017
2013,38,38_07,5,5,-0.156670294,ASY,0.132036729,0.317055319,0.265657794,-0.765305544,-0.714941793,-0.205871183,1.308340017
2015,38,38_07,5,4,-0.330169153,ASY,0.132036729,-0.408723895,0.993385076,-0.765305544,0.290624168,-0.143047791,1.337348665
2011,38,38_07,2,2,-0.503668013,ASY,-2.22351508,0.514706983,-1.105177318,-0.765305544,0.250177785,-0.413329018,1.077669507
2014,38,38_07,4,4,-1.197663452,ASY,-0.653147207,-0.591681339,1.24724343,-0.765305544,-0.732748679,-0.134427374,1.367378122
2006,38,38_07,6,6,-0.330169153,ASY,0.917220666,-0.160218705,2.959941126,-0.765305544,0.180473694,-0.024611084,1.456129782
2008,38,38_07,6,5,-1.024164593,ASY,0.917220666,0.28925155,-0.58053672,-0.765305544,-0.079813081,-0.095603904,1.35713027
2012,38,38_07,4,4,-0.850665733,ASY,-0.653147207,0.992989435,-1.139025099,-0.765305544,-0.115331684,-0.358252063,1.111384286
2014,38,38_08,2,2,-0.156670294,ASY,-2.22351508,-0.957596226,1.298015101,-0.763484561,-0.348644161,-0.134427374,1.367378122
2011,38,38_08,5,4,1.578318304,SY,0.132036729,-0.336693405,0.857993954,-0.763484561,0.482386645,-0.413329018,1.077669507
2009,38,38_08,7,7,-0.850665733,ASY,1.702404603,-0.366225906,0.62105949,-0.763484561,0.258354253,-0.078370157,1.373872906
2012,38,38_08,6,6,-0.503668013,ASY,0.917220666,1.461187618,-1.17287288,-0.763484561,-0.223467907,-0.358252063,1.111384286
2007,38,38_08,3,3,-0.677166873,ASY,-1.438331144,0.601863876,-0.022048341,-0.763484561,-0.970393915,-0.004767208,1.476861456
2008,38,38_08,5,5,-1.718160032,ASY,0.132036729,-0.89637031,0.417972806,-0.763484561,-0.175671778,-0.095603904,1.35713027
2015,38,38_08,2,2,-0.330169153,ASY,-2.22351508,-0.408723895,0.993385076,-0.763484561,0.290624168,-0.143047791,1.337348665
2016,38,38_08,4,0,-0.503668013,ASY,-0.653147207,-1.201059282,-0.157439463,-0.763484561,-0.327796865,-0.128252676,1.351410671
2006,38,38_08,2,2,1.404819445,ASY,-2.22351508,1.389157128,1.216780427,-0.763484561,0.466232266,-0.024611084,1.456129782
2013,38,38_09,4,4,-0.156670294,ASY,-0.653147207,0.317055319,0.265657794,-0.759188422,-0.714941793,-0.205871183,1.308340017
2014,38,38_09,6,5,-1.197663452,ASY,0.917220666,-0.591681339,1.24724343,-0.759188422,-0.732748679,-0.134427374,1.367378122
2012,38,38_09,5,5,-1.197663452,ASY,0.132036729,0.127903253,-0.495917268,-0.759188422,0.01252839,-0.358252063,1.111384286
2009,38,38_09,5,5,-1.197663452,ASY,0.132036729,-0.501643227,-0.462069488,-0.759188422,0.211007761,-0.078370157,1.373872906
2015,38,38_09,6,6,0.016828566,ASY,0.917220666,-0.228647671,0.248733904,-0.759188422,0.425144408,-0.143047791,1.337348665
2016,38,38_09,4,0,-1.544661172,ASY,-0.653147207,-1.525196485,0.02872333,-0.759188422,-0.514903002,-0.128252676,1.351410671
2008,38,38_09,6,6,-1.371162312,ASY,0.917220666,-0.319406088,0.02872333,-0.759188422,-0.14362699,-0.095603904,1.35713027
2006,38,38_10,6,0,-0.677166873,ASY,0.917220666,-0.628416888,1.998664158,-0.758579415,0.128398447,-0.024611084,1.456129782
2016,38,38_10,6,0,-1.197663452,ASY,0.917220666,-2.029409913,-0.00512445,-0.758579415,-0.448140767,-0.128252676,1.351410671
2013,38,38_10,3,3,0.537325146,ASY,-1.438331144,0.532498514,-0.275906695,-0.758579415,-0.553377172,-0.205871183,1.308340017
2014,38,38_10,6,5,-0.850665733,ASY,0.917220666,-0.345337064,0.739526722,-0.758579415,-0.616640597,-0.134427374,1.367378122
2012,38,38_10,6,0,-0.503668013,ASY,0.917220666,1.461187618,-1.17287288,-0.758579415,-0.223467907,-0.358252063,1.111384286
2008,38,38_10,4,4,3.833803482,ASY,-0.653147207,1.016759496,1.035694801,-0.758579415,1.499673132,-0.095603904,1.35713027
2007,38,38_10,5,4,-0.677166873,ASY,0.132036729,0.601863876,-0.022048341,-0.758579415,-0.970393915,-0.004767208,1.476861456
2006,39,39_01,8,2,-0.850665733,ASY,2.487588539,-0.887006346,0.942613405,0.34061698,0.442587272,1.334989042,-1.823093459
2006,39,39_02,5,5,-1.197663452,ASY,0.132036729,-1.643326488,1.179547869,0.330867962,0.299963797,1.334989042,-1.823093459
