Year,Farm,FarmNB,dur,HD,AG,NN,MAX,RN,WT,FDM,Comp.1,Comp.2
2010,24,24_06,18.5,-0.279647957,ASY,0.916999195,1.398896283,-1.116903443,-0.790330625,-0.222919402,2.051851831,-1.549889629
2008,24,24_06,19.5,-0.470998977,ASY,0.09791151,0.943220152,-0.491909502,-0.790330625,1.129825946,2.158282485,-1.348131233
2007,24,24_06,21.5,1.442511228,ASY,0.09791151,0.405482287,-0.869812815,-0.790330625,0.663478148,1.75497876,-1.86304339
2006,24,24_06,19.5,-1.236403059,ASY,0.916999195,0.112595286,-0.160517365,-0.790330625,-0.493489201,1.75497876,-1.86304339
2015,24,24_07,21,1.251160208,ASY,-1.540263861,-1.012250917,0.002271754,-0.790330625,1.694550912,2.250648452,-1.249494668
2006,24,24_07,20.5,-1.236403059,ASY,0.916999195,0.112595286,-0.160517365,-0.790330625,-0.493489201,1.75497876,-1.86304339
2008,24,24_07,19.5,-0.853701018,ASY,0.916999195,0.709711154,-0.53551373,-0.790330625,0.789996946,2.158282485,-1.348131233
2007,24,24_07,20.5,0.677107146,ASY,0.09791151,1.438926397,-0.971556015,-0.790330625,0.167516459,1.75497876,-1.86304339
2008,24,24_08,17.5,-0.088296936,ASY,0.09791151,0.410152467,-0.622722187,-0.790330625,1.472092155,2.158282485,-1.348131233
2015,24,24_08,19.5,0.103054084,ASY,0.09791151,-0.645308206,0.903425809,-0.790330625,0.234094802,2.250648452,-1.249494668
2010,24,24_08,19.5,0.103054084,ASY,0.916999195,1.43292188,-0.419235788,-0.790330625,-0.134669511,2.051851831,-1.549889629
2011,24,24_08,20.5,1.442511228,ASY,0.916999195,0.462191615,0.990634266,-0.790330625,2.327363918,1.857407753,-0.819472049
2009,24,24_08,19.5,-0.853701018,ASY,0.09791151,-1.000241883,-0.077669331,-0.790330625,-0.178222973,1.631176425,-2.0125013
2012,24,24_08,20.5,-0.853701018,ASY,0.09791151,1.535665839,-1.393063556,-0.790330625,1.612346009,1.875100901,-1.687796334
2009,24,24_09,21.5,-0.853701018,ASY,0.916999195,-1.000241883,-0.077669331,-0.790330625,-0.178222973,1.631176425,-2.0125013
2006,24,24_09,19.5,-0.470998977,ASY,0.916999195,0.051882947,0.124363594,-0.790330625,-0.150958814,1.75497876,-1.86304339
2015,24,24_09,19.5,0.103054084,ASY,0.09791151,-0.645308206,0.903425809,-0.790330625,0.234094802,2.250648452,-1.249494668
2011,24,24_09,25.5,0.294405105,ASY,0.09791151,-0.00549355,0.467383524,-0.790330625,0.896990726,1.857407753,-0.819472049
2010,24,24_09,16.5,-0.662349998,ASY,0.09791151,0.931878286,-0.593652701,-0.790330625,-0.30852384,2.051851831,-1.549889629
2008,24,24_09,19.5,-0.470998977,ASY,1.736086881,0.943220152,-0.491909502,-0.790330625,1.129825946,2.158282485,-1.348131233
2012,24,24_09,17.5,-0.470998977,ASY,-1.540263861,2.334933782,-1.422133042,-0.790330625,1.565460783,1.875100901,-1.687796334
2016,24,24_09,20.5,0.294405105,ASY,0.09791151,1.410905317,-1.3058551,-0.790330625,-0.429795898,2.246876962,-1.279724144
2013,24,24_09,21.5,-0.470998977,ASY,0.09791151,-1.190451641,0.220292896,-0.790330625,0.20114446,2.484438898,-0.454197109
2007,24,24_09,19.5,0.677107146,ASY,0.916999195,1.438926397,-0.971556015,-0.790330625,0.167516459,1.75497876,-1.86304339
2012,24,24_10,19.5,-0.088296936,ASY,-0.721176175,2.469701833,-1.422133042,-0.790330625,1.456015145,1.875100901,-1.687796334
2008,24,24_10,17.5,-0.088296936,ASY,-0.721176175,0.410152467,-0.622722187,-0.790330625,1.472092155,2.158282485,-1.348131233
2006,24,24_10,19.5,-0.088296936,ASY,-0.721176175,0.713714165,-0.052960269,-0.790330625,0.096626859,1.75497876,-1.86304339
2011,24,24_10,19.5,0.677107146,ASY,0.09791151,0.929209612,0.612730953,-0.790330625,1.399388974,1.857407753,-0.819472049
2009,24,24_10,19.5,-0.853701018,ASY,0.09791151,-1.000241883,-0.077669331,-0.790330625,-0.178222973,1.631176425,-2.0125013
2008,25,25_01,21.5,1.059809187,SY,0.09791151,0.538916,-0.317492588,-0.798454551,1.877662756,2.705419855,-1.587060926
2010,25,25_07,19.5,-1.045052039,ASY,-1.540263861,0.244694663,-0.840743329,-0.798454551,-0.603580102,2.777247094,-0.674801472
2014,25,25_07,20.5,-0.088296936,ASY,0.09791151,-1.238421061,0.627265695,-0.798454551,-0.085688945,3.219281413,-0.614648538
2016,25,25_08,21.5,1.059809187,ASY,-2.359351546,1.990007633,-1.116903443,-0.798454551,-0.385990737,3.495242662,0.3429448
2009,25,25_09,19.5,3.738723474,ASY,-1.540263861,-0.75472385,1.150516437,-0.798454551,0.999968122,2.733027638,-1.660049406
2011,25,25_10,21.5,0.677107146,ASY,-0.721176175,0.662342185,0.249362382,-0.798454551,0.342348597,2.817197387,-1.101983062
2008,25,25_10,21.5,1.059809187,SY,0.09791151,0.538916,-0.317492588,-0.798454551,1.877662756,2.705419855,-1.587060926
2014,26,26_01,19.5,-0.853701018,ASY,0.09791151,-0.347751025,2.56038649,0.930152364,-1.181108655,1.348710412,0.091361101
2015,26,26_01,19.5,-1.42775408,SY,0.916999195,-0.812100347,1.775510378,0.930152364,-1.393166293,1.378301218,0.031965772
2016,26,26_01,19.5,-0.470998977,ASY,-0.721176175,-1.212401487,0.118549697,0.930152364,-1.473678344,1.370428317,0.02989736
2009,26,26_01,19.5,-0.470998977,ASY,0.09791151,-0.814769021,-0.259353617,0.930152364,-0.673850808,1.398509577,0.077576245
2006,26,26_01,19.5,1.059809187,SY,-0.721176175,1.288813469,-0.108192291,0.930152364,-0.957757722,1.382048791,0.058293519
2007,26,26_01,19.5,-1.6191051,ASY,0.09791151,0.795775899,-1.058764472,0.930152364,-0.899280372,1.382048791,0.058293519
2009,26,26_02,21.5,-1.6191051,ASY,0.09791151,-0.984229837,-0.550048473,0.927224444,-0.645163351,1.398509577,0.077576245
2008,26,26_02,19.5,1.059809187,SY,-1.540263861,0.640992791,0.540057238,0.927224444,-0.768024637,1.398511669,0.077573404
2014,26,26_02,17.5,-0.088296936,ASY,0.916999195,-0.948202735,2.458643291,0.927224444,-1.126942824,1.348710412,0.091361101
2007,26,26_02,17.5,0.294405105,ASY,0.09791151,1.855239583,-1.480272013,0.927224444,-1.256351846,1.382048791,0.058293519
2006,26,26_02,19.5,-1.236403059,ASY,0.916999195,-0.046858001,-0.160517365,0.927224444,-0.591964719,1.382048791,0.058293519
2007,26,26_03,17.5,-0.470998977,ASY,-0.721176175,1.924625114,-1.494806756,0.926061425,-1.1514572,1.382048791,0.058293519
2014,26,26_03,20.5,1.059809187,SY,0.09791151,0.519568112,2.618525462,0.926061425,-1.08470438,1.348710412,0.091361101
2010,26,26_03,18.5,-1.045052039,SY,0.09791151,0.460857278,-0.73900013,0.926061425,-1.367756865,1.377370982,0.056936961
2015,26,26_03,19,-0.662349998,ASY,1.736086881,-0.611949777,1.775510378,0.926061425,-1.421597114,1.378301218,0.031965772
2006,26,26_03,19.5,-0.470998977,ASY,0.916999195,0.153292569,0.124363594,0.926061425,-0.67748386,1.382048791,0.058293519
2008,26,26_03,16.5,-0.853701018,ASY,1.736086881,0.707709648,-0.564583216,0.926061425,-0.905611372,1.398511669,0.077573404
2016,26,26_03,19.5,-0.088296936,ASY,1.736086881,-1.145684631,-1.131438186,0.926061425,-1.481892253,1.370428317,0.02989736
2006,26,26_04,19.5,-0.470998977,ASY,0.09791151,0.153292569,0.124363594,0.926287616,-0.67748386,1.382048791,0.058293519
2010,26,26_04,20.5,-1.42775408,ASY,0.916999195,-0.327068799,-0.477374759,0.926287616,-1.388608364,1.377370982,0.056936961
2008,26,26_04,19.5,-1.6191051,ASY,0.916999195,0.53424582,0.089480211,0.926287616,-0.953795792,1.398511669,0.077573404
2014,26,26_04,17.5,-0.470998977,ASY,-1.540263861,-0.347751025,2.531317005,0.926287616,-1.152308889,1.348710412,0.091361101
2015,26,26_04,19.5,-1.810456121,ASY,-0.721176175,-1.279118344,1.048773237,0.926287616,-1.350881932,1.378301218,0.031965772
2009,26,26_04,19.5,-0.853701018,SY,0.916999195,-0.614618451,-0.259353617,0.926287616,-0.664388866,1.398509577,0.077576245
2007,26,26_04,17.5,-0.088296936,ASY,-1.540263861,1.555013728,-1.494806756,0.926287616,-1.20689865,1.382048791,0.058293519
2008,26,26_05,19.5,-1.6191051,ASY,0.916999195,0.53424582,0.089480211,0.928589209,-0.953795792,1.398511669,0.077573404
2007,26,26_05,16.5,0.677107146,ASY,0.09791151,1.388221586,-0.579117959,0.928589209,-1.289032993,1.382048791,0.058293519
2015,26,26_05,17.5,-0.662349998,ASY,0.916999195,-0.611949777,1.775510378,0.928589209,-1.421597114,1.378301218,0.031965772
2009,26,26_05,21.5,-0.853701018,ASY,0.916999195,-0.614618451,-0.259353617,0.928589209,-0.664388866,1.398509577,0.077576245
2015,26,26_06,19.5,-1.810456121,ASY,0.916999195,-1.279118344,1.048773237,0.9305889,-1.350881932,1.378301218,0.031965772
2014,26,26_06,19.5,-1.236403059,ASY,0.916999195,-0.080883598,3.12724146,0.9305889,-1.211752544,1.348710412,0.091361101
2007,26,26_06,19.5,3.356021433,ASY,-1.540263861,0.089911555,0.249362382,0.9305889,-1.122761879,1.382048791,0.058293519
2008,26,26_06,17.5,-0.853701018,ASY,0.916999195,0.707709648,-0.564583216,0.9305889,-0.905611372,1.398511669,0.077573404
2010,26,26_06,19.5,-1.42775408,ASY,-2.359351546,-0.327068799,-0.477374759,0.9305889,-1.388608364,1.377370982,0.056936961
2007,26,26_07,16.5,0.677107146,SY,0.09791151,1.388221586,-0.579117959,0.927932543,-1.289032993,1.382048791,0.058293519
2014,26,26_07,19.5,-1.236403059,ASY,0.916999195,-0.080883598,3.12724146,0.927932543,-1.211752544,1.348710412,0.091361101
2010,26,26_07,18.5,-1.045052039,ASY,0.916999195,0.460857278,-0.73900013,0.927932543,-1.367756865,1.377370982,0.056936961
2009,26,26_07,19.5,-1.6191051,ASY,0.09791151,-0.984229837,-0.550048473,0.927932543,-0.645163351,1.398509577,0.077576245
2008,26,26_07,19.5,-1.236403059,ASY,0.09791151,0.875168958,-0.026797731,0.927932543,-0.930156777,1.398511669,0.077573404
2015,26,26_07,19,-0.662349998,ASY,0.916999195,-0.611949777,1.775510378,0.927932543,-1.421597114,1.378301218,0.031965772
2008,26,26_08,17.5,-1.6191051,ASY,-0.721176175,0.53424582,0.089480211,0.92201527,-0.953795792,1.398511669,0.077573404
2013,26,26_08,19.5,-1.236403059,SY,0.09791151,-1.416021334,0.278431868,0.92201527,-1.295375097,1.351599704,0.115010482
2015,26,26_08,21.5,-1.42775408,ASY,-1.540263861,-0.812100347,1.775510378,0.92201527,-1.393166293,1.378301218,0.031965772
2016,26,26_08,19.5,0.294405105,ASY,0.916999195,-0.078214924,-1.276785614,0.92201527,-1.481691582,1.370428317,0.02989736
2010,26,26_08,15.5,-0.279647957,ASY,0.09791151,1.245447513,-1.029694986,0.92201527,-1.318590435,1.377370982,0.056936961
2014,26,26_08,19.5,-1.236403059,ASY,0.09791151,-0.080883598,3.12724146,0.92201527,-1.211752544,1.348710412,0.091361101
2006,26,26_08,21.5,-0.853701018,ASY,0.916999195,0.179312143,0.025527343,0.92201527,-0.619782146,1.382048791,0.058293519
2008,26,26_09,19.5,-1.6191051,ASY,0.916999195,0.53424582,0.089480211,0.917419383,-0.953795792,1.398511669,0.077573404
2016,26,26_09,23.5,-0.470998977,ASY,0.916999195,-1.212401487,0.118549697,0.917419383,-1.473678344,1.370428317,0.02989736
2007,26,26_09,19.5,0.294405105,ASY,0.09791151,1.855239583,-1.480272013,0.917419383,-1.256351846,1.382048791,0.058293519
2016,26,26_10,16.5,1.442511228,ASY,-0.721176175,0.689028928,-1.015160243,0.917800974,-1.407646478,1.370428317,0.02989736
2009,26,26_10,19.5,-1.236403059,ASY,0.916999195,-0.816103359,-0.63725693,0.917800974,-0.65482673,1.398509577,0.077576245
2007,26,26_10,19.5,-1.236403059,ASY,0.916999195,1.196077039,-1.233181385,0.917800974,-1.010128413,1.382048791,0.058293519
2010,26,26_10,19.5,-0.662349998,ASY,0.09791151,0.83714035,-0.680861158,0.917800974,-1.344509324,1.377370982,0.056936961
2014,26,26_10,17.5,-0.853701018,ASY,0.09791151,-0.347751025,2.56038649,0.917800974,-1.181108655,1.348710412,0.091361101
2006,26,26_10,19.5,-1.6191051,ASY,-0.721176175,-0.520547684,-0.154703468,0.917800974,-0.599231021,1.382048791,0.058293519
2008,26,26_10,21.5,-1.6191051,ASY,0.916999195,0.53424582,0.089480211,0.917800974,-0.953795792,1.398511669,0.077573404
2011,27,27_01,18.5,0.294405105,ASY,0.916999195,-0.105568835,-0.128540931,-0.45956908,1.305136239,1.09387502,0.118267205
2012,27,27_01,18.5,2.590617351,ASY,0.916999195,1.097336091,0.089480211,-0.45956908,0.806878722,1.160103055,0.179788982
2007,27,27_02,19.5,-0.088296936,ASY,0.09791151,1.637075461,-1.131438186,-0.457082679,1.200191578,0.855171,-0.114205671
2008,27,27_03,21.5,3.356021433,SY,-1.540263861,1.436257723,-0.63725693,-0.455565568,1.266567815,0.589075779,-0.290439801
2011,27,27_03,21.5,1.825213269,SY,-1.540263861,0.52957564,0.147619182,-0.455565568,1.811382188,1.09387502,0.118267205
2013,27,27_04,20.5,-1.236403059,ASY,0.916999195,-1.366450709,-0.215749388,-0.455431451,0.327746792,1.024438944,0.098590368
2011,27,27_04,18.5,0.677107146,ASY,0.09791151,0.829134327,-0.084936703,-0.455431451,1.424108241,1.09387502,0.118267205
2008,27,27_05,17.5,-0.470998977,ASY,-0.721176175,0.607634363,-0.884347558,-0.455328498,2.056392841,0.589075779,-0.290439801
2007,27,27_05,19.5,0.677107146,ASY,-2.359351546,1.434923386,-0.084936703,-0.455328498,1.377267478,0.855171,-0.114205671
2015,27,27_05,18,3.164670413,SY,-2.359351546,0.222010931,-0.346562074,-0.455328498,0.416955917,0.482469973,0.083039387
2007,27,27_06,19.5,0.294405105,ASY,-1.540263861,1.96799107,-1.131438186,-0.455313283,1.287358438,0.855171,-0.114205671
2012,27,27_06,17.5,-0.470998977,ASY,-0.721176175,1.674436901,-1.480272013,-0.455313283,1.820410429,1.160103055,0.179788982
2015,27,27_06,19.5,-0.662349998,ASY,0.916999195,-0.678666634,1.281329122,-0.455313283,0.069816296,0.482469973,0.083039387
2006,27,27_07,19.5,0.294405105,ASY,-2.359351546,0.940551478,0.13308444,-0.455618672,3.850697586,0.466513596,-0.564430753
2015,27,27_07,19.5,-0.279647957,ASY,0.09791151,-0.545232921,1.339468093,-0.455618672,0.101610761,0.482469973,0.083039387
2014,27,27_07,19.5,0.294405105,ASY,0.09791151,-0.604610923,3.054567746,-0.455618672,0.661291791,0.669212913,0.112728439
2007,27,27_07,19.5,-0.470998977,ASY,-0.721176175,1.969992576,-1.131438186,-0.455618672,1.115683774,0.855171,-0.114205671
2008,27,27_08,17.5,-0.088296936,ASY,-3.178439231,0.212670571,-0.898882301,-0.454938971,1.968427455,0.589075779,-0.290439801
2007,27,27_08,19.5,1.442511228,SY,-1.540263861,0.368120847,0.002271754,-0.454938971,1.56565724,0.855171,-0.114205671
2012,27,27_08,17.5,-0.088296936,ASY,0.916999195,1.874587471,-1.480272013,-0.454938971,1.673185085,1.160103055,0.179788982
2009,27,27_09,21.5,2.20791531,ASY,0.09791151,0.506224741,0.481918267,-0.452881017,8.464480619,0.754484597,-0.207196007
2010,27,27_09,21.5,0.103054084,ASY,0.09791151,1.113348136,-0.869812815,-0.452881017,3.402669126,0.906692295,0.172526805
2006,27,27_09,19.5,-0.470998977,ASY,0.09791151,-0.327735968,1.417955705,-0.452881017,2.835456015,0.466513596,-0.564430753
2012,27,27_10,18,-1.236403059,ASY,-0.721176175,0.106590769,-0.927951786,-0.459383285,2.135213805,1.160103055,0.179788982
2011,27,27_10,19.5,0.294405105,ASY,0.09791151,-0.105568835,-0.128540931,-0.459383285,1.305136239,1.09387502,0.118267205
2008,27,27_10,19.5,-0.853701018,ASY,0.916999195,0.607634363,-1.073299214,-0.459383285,2.146538291,0.589075779,-0.290439801
2007,27,27_10,17.5,-0.088296936,SY,-1.540263861,1.637075461,-1.131438186,-0.459383285,1.200191578,0.855171,-0.114205671
2013,27,27_10,19.5,-1.6191051,ASY,0.09791151,-1.066291571,-0.012262989,-0.459383285,0.142675922,1.024438944,0.098590368
2015,27,27_10,19.5,-1.045052039,ASY,-0.721176175,-0.845458776,1.572023979,-0.459383285,0.038626834,0.482469973,0.083039387
2010,27,27_10,16.5,2.399266331,ASY,0.09791151,1.458274285,-0.491909502,-0.459383285,1.687377148,0.906692295,0.172526805
2014,28,28_01,19.5,-1.236403059,ASY,-1.540263861,-0.526552201,1.412141808,1.223694038,0.502321452,1.454640564,-1.848620365
2006,28,28_01,19.5,2.20791531,SY,-2.359351546,0.690363265,0.694125512,1.223694038,-0.978446207,1.840212977,-1.304158979
2013,28,28_01,17.5,2.781968372,SY,-1.540263861,0.857222124,-0.259353617,1.223694038,-0.073353511,1.623895953,-1.570710229
2016,28,28_02,21.5,-0.470998977,ASY,0.916999195,-0.745383491,0.336570839,1.315727841,-0.359859033,1.165240212,-1.958425179
2014,28,28_03,19.5,-1.236403059,ASY,0.09791151,-0.526552201,1.412141808,1.350504216,0.502321452,1.454640564,-1.848620365
2012,28,28_03,21.5,-1.810456121,ASY,-2.359351546,-1.193053599,0.292966611,1.350504216,0.458997242,0.775304439,-2.203254579
2015,28,28_03,20.5,-0.662349998,ASY,0.916999195,-1.012250917,-0.099471446,1.350504216,1.739853433,1.5634044,-0.991656045
2016,28,28_03,19.5,0.294405105,ASY,-2.359351546,0.6556705,-1.334924585,1.350504216,-0.421599451,1.165240212,-1.958425179
2014,28,28_04,18.5,0.294405105,ASY,0.916999195,-1.204395464,1.920857806,1.382942979,-0.148156558,1.454640564,-1.848620365
2015,28,28_04,19,2.01656429,ASY,-0.721176175,-0.245007065,-0.608187444,1.382942979,2.781409997,1.5634044,-0.991656045
2014,28,28_05,20.5,-0.470998977,ASY,0.916999195,-0.704019039,0.947030037,1.412148925,0.013691493,1.454640564,-1.848620365
2007,28,28_05,19.5,1.059809187,SY,-0.721176175,0.57160726,-0.695395901,1.412148925,-1.029001232,0.98673197,-2.132928898
2012,28,28_05,20.5,-1.045052039,ASY,0.09791151,0.332093745,-1.189577157,1.412148925,0.468846404,0.775304439,-2.203254579
2008,28,28_06,19.5,-0.088296936,ASY,-0.721176175,-0.03351463,-0.73900013,1.429559225,-0.518023477,0.892243104,-2.11120144
2013,28,28_06,21.5,2.399266331,SY,-1.540263861,0.834605109,-0.317492588,1.429559225,0.14897451,1.623895953,-1.570710229
2015,28,28_06,17.5,0.103054084,ASY,-3.178439231,-0.712025062,-0.622722187,1.429559225,2.637338762,1.5634044,-0.991656045
2016,28,28_07,19.5,0.294405105,ASY,0.09791151,0.6556705,-1.334924585,1.43097201,-0.421599451,1.165240212,-1.958425179
2010,28,28_08,17.5,0.485756125,ASY,-1.540263861,1.130027351,-0.462840016,1.399732122,-0.248848518,1.088992757,-2.008793166
2016,28,28_09,21.5,0.294405105,ASY,-0.721176175,0.6556705,-1.334924585,1.365771887,-0.421599451,1.165240212,-1.958425179
2015,28,28_09,19.5,-1.42775408,ASY,-0.721176175,-1.245759916,-0.084936703,1.365771887,0.806519588,1.5634044,-0.991656045
2011,28,28_10,19.5,0.294405105,ASY,0.09791151,-0.104234498,-0.43377053,1.334932501,0.035133188,1.077969563,-1.995211219
2012,28,28_10,19.5,-1.42775408,ASY,0.09791151,-0.516544672,-0.927951786,1.334932501,0.467552828,0.775304439,-2.203254579
2013,28,28_10,19.5,-1.810456121,ASY,-0.721176175,-1.961965372,0.191223411,1.334932501,0.541519023,1.623895953,-1.570710229
2015,28,28_10,19.5,-0.662349998,ASY,-1.540263861,-1.012250917,-0.099471446,1.334932501,1.739853433,1.5634044,-0.991656045
2014,29,29_02,20.5,0.294405105,SY,0.916999195,-1.066291571,2.705733918,-0.268834724,1.061877864,1.214203723,0.206228674
2009,29,29_03,21.5,0.677107146,SY,-0.721176175,0.285391945,-1.015160243,-0.265266407,2.122364764,0.982798898,-0.307773391
2011,29,29_08,19.5,1.442511228,SY,-0.721176175,0.01318717,0.162153925,-0.243109596,0.385519957,1.080569772,0.2988895
2014,29,29_08,18.5,0.677107146,ASY,-1.540263861,0.034536564,2.269691634,-0.243109596,1.092597234,1.214203723,0.206228674
2012,29,29_09,19.5,0.868458166,SY,-1.540263861,1.893935359,-0.579117959,-0.245736965,0.389511692,0.671818633,-0.671425722
2014,29,29_10,18.5,1.442511228,ASY,0.916999195,1.080656877,0.874356323,-0.246936113,1.084167832,1.214203723,0.206228674
2013,29,29_10,19.5,0.103054084,ASY,0.09791151,-0.293043202,0.380175067,-0.246936113,1.418500002,0.943855266,-0.145918616
2009,29,29_10,17.5,1.059809187,ASY,-0.721176175,0.163300097,0.176688668,-0.246936113,2.350929079,0.982798898,-0.307773391
2007,30,30_02,20.5,1.633862249,ASY,0.09791151,0.240691651,-0.898882301,0.315282481,0.669241011,0.98494504,0.20290928
2008,30,30_02,19.5,-0.279647957,ASY,-0.721176175,0.931878286,-1.0006255,0.315282481,0.269972893,0.820126271,-0.435508567
2010,30,30_02,19.5,-0.662349998,ASY,-0.721176175,0.917867746,-0.114006188,0.315282481,-0.075087655,0.984741479,0.120817124
2009,30,30_02,17.5,-0.853701018,ASY,0.09791151,-0.507871481,-0.390166302,0.315282481,0.387813913,0.925296122,0.148670108
2011,30,30_02,19.5,-0.853701018,ASY,0.09791151,0.531577146,-0.840743329,0.315282481,-0.118412002,0.946625512,-0.382262182
2007,30,30_03,21.5,-1.045052039,ASY,-0.721176175,0.93921714,-0.43377053,0.326362342,-0.785227467,0.98494504,0.20290928
2016,30,30_03,23.5,-1.6191051,ASY,-0.721176175,-1.679419484,-0.215749388,0.326362342,0.620040657,0.658375566,-0.082194277
2010,30,30_03,22.5,-1.045052039,ASY,1.736086881,0.417491321,-0.259353617,0.326362342,-0.309809114,0.984741479,0.120817124
2015,30,30_03,23,-1.810456121,ASY,0.916999195,-1.579344199,0.903425809,0.326362342,0.471935255,0.517831447,-0.134740915
2006,30,30_03,21.5,-0.853701018,ASY,0.09791151,0.05054861,1.191213717,0.326362342,-0.189376249,0.954492975,-0.531709056
2013,30,30_03,20.5,-1.42775408,ASY,0.916999195,-2.174191693,1.106912208,0.326362342,-0.084151733,0.854520013,0.112028337
2009,30,30_03,17.5,-0.853701018,ASY,0.916999195,-0.507871481,-0.390166302,0.326362342,0.387813913,0.925296122,0.148670108
2011,30,30_03,22.5,-1.236403059,ASY,-0.721176175,0.298068148,-0.840743329,0.326362342,-0.185335137,0.946625512,-0.382262182
2006,30,30_04,23.5,-0.088296936,ASY,0.09791151,0.718384345,1.252259637,0.31979867,0.077190535,0.954492975,-0.531709056
2015,30,30_04,19.5,-1.42775408,ASY,0.916999195,-0.778741919,1.135981694,0.31979867,0.570586486,0.517831447,-0.134740915
2007,30,30_05,18.5,0.485756125,ASY,0.916999195,1.107343619,-1.087833957,0.323733943,-0.013621031,0.98494504,0.20290928
