farm;nest;year;idbrood;n_fledglings;date_fledgling;recruits;mean_mass;total_fledgling;density.nnich;density.hosp;mean_ext5km;male;female;sex_ratio;ENSO_mo;ENSO_mb
33;04;2016;330420161;3;183;0;16.48666667;14;5;3;17.53548469;;3;;0.533333333;0.35
33;05;2016;330520161;3;183;0;19.65666667;14;5;3;17.51718541;1;2;0.5;0.533333333;0.35
33;06;2016;330620161;2;181;0;17.845;14;5;3;17.50604672;4;;;0.533333333;0.35
33;09;2016;330920161;3;181;0;20.31666667;14;5;3;17.61027306;2;2;1;0.533333333;0.35
33;10;2016;331020161;3;181;0;17.21666667;14;5;3;17.66994462;2;2;1;0.533333333;0.35
34;04;2016;340420161;5;194;0;21.342;5;2;0;23.42307937;2;3;0.666666667;0.533333333;0.35
35;01;2016;350120161;4;179;0;17.6375;11;6;0;16.55527974;4;1;4;0.533333333;0.35
35;02;2016;350220161;3;185;0;18.04;11;6;0;16.47412641;2;2;1;0.533333333;0.35
35;05;2016;350520161;1;177;0;14.64;11;6;0;16.35398765;2;;;0.533333333;0.35
35;07;2016;350720161;1;175;0;15.35;11;6;0;16.39058621;3;3;1;0.533333333;0.35
35;09;2016;350920161;2;181;0;19.915;11;6;0;16.43991471;3;2;1.5;0.533333333;0.35
36;02;2016;360220161;4;181;0;19.6525;10;9;0;13.55658456;1;3;0.333333333;0.533333333;0.35
36;04;2016;360420161;1;179;0;17.71;10;9;0;13.34733626;1;;;0.533333333;0.35
36;08;2016;360820161;3;181;0;16.44333333;10;9;0;13.15877411;1;2;0.5;0.533333333;0.35
36;09;2016;360920161;2;211;0;20.77;10;9;0;13.05693463;1;1;1;0.533333333;0.35
37;01;2016;370120161;4;190;0;21.47;13;10;0;21.84297626;5;;;0.533333333;0.35
37;05;2016;370520162;4;184;0;21.225;13;10;0;22.2630641;1;3;0.333333333;0.533333333;0.35
37;10;2016;371020162;5;180;0;20.372;13;10;0;22.20100566;;5;;0.533333333;0.35
38;02;2016;380220161;4;180;0;17.255;16;10;0;28.12440328;2;4;0.5;0.533333333;0.35
38;03;2016;380320161;5;182;0;19.782;16;10;0;28.227834;1;4;0.25;0.533333333;0.35
38;04;2016;380420161;2;178;0;21.74;16;10;0;28.20396537;1;1;1;0.533333333;0.35
38;07;2016;380720162;5;190;0;19.984;16;10;0;28.07984851;;5;;0.533333333;0.35
39;05;2016;390520161;5;182;0;20.338;9;3;4;36.74018204;3;2;1.5;0.533333333;0.35
39;08;2016;390820161;1;178;0;22.73;9;3;4;36.69642289;;1;;0.533333333;0.35
39;09;2016;390920161;3;186;0;23.19666667;9;3;4;36.93351792;2;1;2;0.533333333;0.35
40;10;2016;401020161;3;179;0;12.84;3;7;0;21.83740691;1;4;0.25;0.533333333;0.35
41;03;2016;410320162;1;186;0;22.85;13;;0;;;1;;0.533333333;0.35
41;10;2016;411020162;4;180;0;20.375;13;;0;;2;2;1;0.533333333;0.35
41;13;2016;411320161;6;176;0;16.97833333;13;;0;;2;4;0.5;0.533333333;0.35
41;15;2016;411520162;2;198;1;21.2;13;;0;;1;1;1;0.533333333;0.35
01;02;2017;10220171;3;179;0;20.76333333;17;7;0;28.25647635;2;3;0.666666667;0.666666667;1
01;05;2017;10520171;6;179;0;20.56666667;17;7;0;29.64483483;3;3;1;0.666666667;1
01;08;2017;10820171;4;177;0;22.285;17;7;0;29.66313411;2;2;1;0.666666667;1
01;09;2017;10920171;4;177;0;23.3;17;7;0;29.62733117;4;1;4;0.666666667;1
03;02;2017;30220171;6;179;0;20.27;26;6;0;30.80882821;5;1;5;0.666666667;1
03;03;2017;30320171;6;177;0;21.57166667;26;6;0;30.87088664;5;1;5;0.666666667;1
03;05;2017;30520171;6;179;0;17.80333333;26;6;0;31.15810579;2;4;0.5;0.666666667;1
03;08;2017;30820172;4;211;0;19.3575;26;6;0;31.21539049;3;2;1.5;0.666666667;1
03;10;2017;31020171;4;177;0;21.3375;26;6;0;31.12468971;3;1;3;0.666666667;1
04;01;2017;40120171;1;175;0;22.48;38;9;0;31.00693781;2;;;0.666666667;1
04;02;2017;40220171;1;177;0;17.46;38;9;0;30.80644135;;3;;0.666666667;1
04;03;2017;40320171;2;175;0;18.75;38;9;0;30.70460187;;2;;0.666666667;1
04;04;2017;40420171;6;179;0;20.74166667;38;9;0;30.16119279;4;2;2;0.666666667;1
04;05;2017;40520171;7;179;0;20.12285714;38;9;0;30.24791547;3;4;0.75;0.666666667;1
04;06;2017;40620171;4;179;0;21.1775;38;9;0;30.38396665;1;3;0.333333333;0.666666667;1
04;07;2017;40720171;6;175;0;21.835;38;9;0;30.49535357;3;3;1;0.666666667;1
04;08;2017;40820171;5;177;2;20.212;38;9;0;30.59878429;;5;;0.666666667;1
04;09;2017;40920171;6;177;0;20.185;38;9;0;30.7133537;1;5;0.2;0.666666667;1
05;02;2017;50220171;2;184;0;22.145;13;7;0;26.23957737;4;1;4;0.666666667;1
05;03;2017;50320171;2;184;0;17.54;13;7;0;26.21570874;3;2;1.5;0.666666667;1
05;04;2017;50420171;5;180;0;23.08;13;7;0;26.26901534;4;2;2;0.666666667;1
05;05;2017;50520171;4;180;0;22.3025;13;7;0;26.19979632;5;;;0.666666667;1
06;02;2017;60220171;3;200;0;22.35;9;3;0;43.21176246;1;2;0.5;0.666666667;1
06;03;2017;60320171;6;188;0;17.45833333;9;3;0;43.156069;2;4;0.5;0.666666667;1
07;01;2017;70120172;3;197;0;22.01666667;11;4;0;24.87110941;1;2;0.5;0.666666667;1
07;02;2017;70220172;4;195;0;18.26;11;4;0;24.85360575;5;;;0.666666667;1
07;04;2017;70420171;4;179;0;21.5275;11;4;0;24.83530647;2;2;1;0.666666667;1
09;02;2017;90220172;4;180;0;19.765;35;7;0;22.66087455;2;2;1;0.666666667;1
09;03;2017;90320171;3;178;0;23.00666667;35;7;0;22.59165553;2;2;1;0.666666667;1
09;04;2017;90420171;5;176;0;19.912;35;7;0;22.52402775;3;2;1.5;0.666666667;1
09;06;2017;90620171;5;178;0;22.792;35;7;0;22.42457514;3;2;1.5;0.666666667;1
09;07;2017;90720171;6;176;0;21.715;35;7;0;22.41741455;3;3;1;0.666666667;1
09;08;2017;90820171;6;178;0;22.77;35;7;0;22.41661893;4;2;2;0.666666667;1
09;09;2017;90920171;6;172;0;22.04166667;35;7;0;22.39434154;5;1;5;0.666666667;1
11;02;2017;110220171;5;177;0;21.614;18;4;0;30.40544841;2;3;0.666666667;0.666666667;1
11;03;2017;110320171;4;177;0;24.195;18;4;0;30.27337534;4;;;0.666666667;1
11;05;2017;110520171;5;179;0;22.192;18;4;0;29.97660875;2;3;0.666666667;0.666666667;1
11;06;2017;110620171;4;185;0;24.1875;18;4;0;29.62653555;3;1;3;0.666666667;1
12;03;2017;120320171;4;189;0;18.605;14;6;0;24.2576857;2;2;1;0.666666667;1
12;04;2017;120420171;5;179;0;18.146;14;6;0;24.14789001;4;2;2;0.666666667;1
12;05;2017;120520171;5;181;0;19.368;14;6;0;24.08105786;2;3;0.666666667;0.666666667;1
13;01;2017;130120171;4;179;0;22.135;15;4;0;26.35653364;2;3;0.666666667;0.666666667;1
13;02;2017;130220171;6;181;0;18.49833333;15;4;0;26.58010311;6;1;6;0.666666667;1
13;03;2017;130320171;2;179;0;23.17;15;4;0;26.59521991;1;1;1;0.666666667;1
13;05;2017;130520171;3;181;0;20.74333333;15;4;0;26.66762141;3;2;1.5;0.666666667;1
14;01;2017;140120171;3;182;1;22.45666667;17;5;0;23.45331297;1;2;0.5;0.666666667;1
14;03;2017;140320171;6;180;1;24.63666667;17;5;0;23.76121825;5;1;5;0.666666667;1
14;05;2017;140520171;6;178;1;21.12333333;17;5;0;23.97921838;1;5;0.2;0.666666667;1
14;06;2017;140620171;2;178;0;24.23;17;5;0;24.07151041;2;;;0.666666667;1
15;01;2017;150120171;5;182;0;19.336;46;10;0;22.59404239;;5;;0.666666667;1
15;02;2017;150220171;6;178;0;22.10833333;46;10;0;22.62666285;3;3;1;0.666666667;1
15;03;2017;150320171;5;176;0;20.134;46;10;0;22.68633442;1;5;0.2;0.666666667;1
15;04;2017;150420171;2;178;0;21.865;46;10;0;22.70145121;2;;;0.666666667;1
15;05;2017;150520171;6;180;0;18.47;46;10;0;22.75157533;1;5;0.2;0.666666667;1
15;06;2017;150620171;3;184;0;16.48333333;46;10;0;22.75555343;;5;;0.666666667;1
15;07;2017;150720171;4;178;0;20.8125;46;10;0;22.75634905;2;2;1;0.666666667;1
15;08;2017;150820171;5;178;0;20.654;46;10;0;22.77226147;2;3;0.666666667;0.666666667;1
15;09;2017;150920171;6;176;0;18.79666667;46;10;0;22.76828337;3;3;1;0.666666667;1
15;10;2017;151020171;4;176;0;19.67;46;10;0;22.73248043;1;4;0.25;0.666666667;1
17;02;2017;170220171;5;181;0;20.176;17;5;0;21.14680797;2;3;0.666666667;0.666666667;1
17;05;2017;170520171;5;177;0;18.9;17;5;0;20.97018013;4;1;4;0.666666667;1
17;07;2017;170720171;2;181;0;16.025;17;5;0;20.77684425;2;2;1;0.666666667;1
17;08;2017;170820171;5;179;0;19.286;17;5;0;20.79514353;4;1;4;0.666666667;1
18;05;2017;180520171;3;176;0;20.10666667;3;5;0;12.40452549;2;3;0.666666667;0.666666667;1
19;04;2017;190420171;3;182;0;21.04;3;1;4;24.8591751;;3;;0.666666667;1
20;03;2017;200320171;5;184;0;20.402;20;7;0;35.75838584;1;4;0.25;0.666666667;1
20;04;2017;200420171;5;184;0;17.704;20;7;0;35.72019604;2;4;0.5;0.666666667;1
20;05;2017;200520171;2;184;0;15.585;20;7;0;35.62074343;4;2;2;0.666666667;1
20;06;2017;200620171;5;184;0;19.8;20;7;0;35.51731271;3;2;1.5;0.666666667;1
20;08;2017;200820171;3;184;0;20.57;20;7;0;35.34864108;2;1;2;0.666666667;1
21;01;2017;210120171;5;181;0;22.432;15;5;0;31.76039081;1;4;0.25;0.666666667;1
21;03;2017;210320171;5;179;0;21.94;15;5;0;31.54796003;2;3;0.666666667;0.666666667;1
21;04;2017;210420171;1;191;0;16.43;15;5;0;31.50101839;2;3;0.666666667;0.666666667;1
21;05;2017;210520171;4;181;1;22.3325;15;5;0;31.42782127;3;1;3;0.666666667;1
22;07;2017;220720171;2;185;0;16.995;11;5;4;28.75851314;3;4;0.75;0.666666667;1
22;09;2017;220920171;5;187;0;20.128;11;5;4;28.58029406;4;2;2;0.666666667;1
22;10;2017;221020171;4;185;0;19.5225;11;5;4;28.51744001;1;3;0.333333333;0.666666667;1
23;01;2017;230120171;4;179;0;23.345;40;9;0;31.699128;1;3;0.333333333;0.666666667;1
23;02;2017;230220171;6;179;0;20.68;40;9;0;31.79539813;2;4;0.5;0.666666667;1
23;04;2017;230420171;4;177;0;22.865;40;9;0;32.02294571;3;1;3;0.666666667;1
23;05;2017;230520171;4;187;0;19.8875;40;9;0;32.18923048;3;3;1;0.666666667;1
23;06;2017;230620171;6;185;0;19.70666667;40;9;0;32.36426707;3;3;1;0.666666667;1
23;07;2017;230720171;6;181;0;20.62666667;40;9;0;32.63477818;4;2;2;0.666666667;1
23;08;2017;230820171;5;181;0;21.838;40;9;0;32.78594615;2;3;0.666666667;0.666666667;1
23;10;2017;231020171;5;183;0;23.784;40;9;0;33.10101203;2;3;0.666666667;0.666666667;1
24;02;2017;240220171;5;180;0;20.08;21;9;0;16.33568837;3;3;1;0.666666667;1
24;03;2017;240320171;3;186;0;22.5;21;9;0;16.31738909;2;1;2;0.666666667;1
24;05;2017;240520171;5;180;0;19;21;9;0;16.25612628;2;3;0.666666667;0.666666667;1
24;06;2017;240620171;4;180;0;19.0175;21;9;0;16.23862262;1;5;0.2;0.666666667;1
24;10;2017;241020171;4;184;0;19.955;21;9;0;16.40013366;3;3;1;0.666666667;1
25;02;2017;250220171;4;194;0;18.8875;8;6;3;10.46798421;2;3;0.666666667;0.666666667;1
25;10;2017;251020171;4;190;0;22.2625;8;6;3;10.50458278;3;2;1.5;0.666666667;1
26;01;2017;260120171;2;184;0;18.335;7;8;0;16.33727961;3;2;1.5;0.666666667;1
26;10;2017;261020171;5;182;0;19.67;7;8;0;16.84090764;1;4;0.25;0.666666667;1
27;01;2017;270120171;1;198;0;21.15;7;4;3;12.79756222;;1;;0.666666667;1
27;05;2017;270520171;6;180;0;20.29666667;7;4;3;12.89064986;2;4;0.5;0.666666667;1
28;01;2017;280120171;1;180;0;18.72;10;7;0;16.96025078;2;3;0.666666667;0.666666667;1
28;03;2017;280320172;5;190;0;20.99;10;7;0;16.62688562;4;1;4;0.666666667;1
28;07;2017;280720171;1;192;0;22.62;10;7;0;16.57198778;;1;;0.666666667;1
28;09;2017;280920171;3;180;0;21.82666667;10;7;0;16.61415569;3;2;1.5;0.666666667;1
30;05;2017;300520171;4;178;0;20.6175;13;3;5;31.75959519;1;3;0.333333333;0.666666667;1
30;08;2017;300820171;3;178;0;21.72333333;13;3;5;31.78028133;3;;;0.666666667;1
30;10;2017;301020171;6;176;1;20.96166667;13;3;5;31.87098211;1;5;0.2;0.666666667;1
31;04;2017;310420172;1;199;0;21.1;17;7;2;16.01982687;1;;;0.666666667;1
31;05;2017;310520171;5;179;0;18.964;17;7;2;16.03414805;;5;;0.666666667;1
31;07;2017;310720171;3;181;0;16.65333333;17;7;2;16.07074661;4;;;0.666666667;1
31;08;2017;310820171;3;183;0;23.38666667;17;7;2;16.08825027;1;2;0.5;0.666666667;1
31;09;2017;310920171;2;181;0;21.815;17;7;2;16.09620648;;2;;0.666666667;1
31;10;2017;311020171;3;177;0;21.70666667;17;7;2;16.09461524;1;2;0.5;0.666666667;1
32;02;2017;320220171;4;175;0;22.9675;33;8;0;20.82696837;2;2;1;0.666666667;1
32;03;2017;320320171;5;175;0;21.57;33;8;0;20.85163261;3;2;1.5;0.666666667;1
32;04;2017;320420171;3;181;0;14.16;33;8;0;20.88027497;2;4;0.5;0.666666667;1
32;05;2017;320520172;4;191;0;23.03;33;8;0;20.96063268;2;2;1;0.666666667;1
32;07;2017;320720171;6;179;0;19.85833333;33;8;0;21.01712176;3;3;1;0.666666667;1
32;08;2017;320820172;2;207;0;23.91;33;8;0;21.09907071;1;1;1;0.666666667;1
32;09;2017;320920172;5;197;0;22.426;33;8;0;21.13885176;4;1;4;0.666666667;1
32;10;2017;321020171;4;191;0;22.74;33;8;0;21.18340653;;4;;0.666666667;1
33;04;2017;330420171;1;177;0;21.77;10;7;3;17.53548469;;1;;0.666666667;1
33;05;2017;330520172;4;197;0;20.51;10;7;3;17.51718541;1;3;0.333333333;0.666666667;1
33;06;2017;330620171;4;193;0;23.345;10;7;3;17.50604672;2;2;1;0.666666667;1
33;09;2017;330920171;1;179;0;19.06;10;7;3;17.61027306;;1;;0.666666667;1
34;04;2017;340420171;6;178;0;21.25833333;8;2;0;23.42307937;2;4;0.5;0.666666667;1
34;07;2017;340720171;2;182;0;17.92;8;2;0;23.52651009;4;2;2;0.666666667;1
35;03;2017;350320172;4;201;0;21.0425;17;7;0;16.46537458;1;3;0.333333333;0.666666667;1
35;04;2017;350420171;5;177;0;18.16;17;7;0;16.39217746;3;2;1.5;0.666666667;1
35;06;2017;350620171;6;175;1;21.07166667;17;7;0;16.40808987;3;3;1;0.666666667;1
35;09;2017;350920171;2;181;0;19.72;17;7;0;16.43991471;4;2;2;0.666666667;1
36;01;2017;360120171;4;175;0;20.185;26;8;0;13.60113933;3;1;3;0.666666667;1
36;04;2017;360420171;6;179;0;19.55;26;8;0;13.34733626;3;3;1;0.666666667;1
36;05;2017;360520172;5;199;0;22.816;26;8;0;13.28686907;2;3;0.666666667;0.666666667;1
36;06;2017;360620171;4;175;0;20.6925;26;8;0;13.25345299;2;2;1;0.666666667;1
36;08;2017;360820171;2;181;1;15.14;26;8;0;13.15877411;1;1;1;0.666666667;1
36;10;2017;361020171;5;175;0;21.614;26;8;0;13.07443829;;5;;0.666666667;1
37;01;2017;370120171;5;180;0;22.586;33;9;0;21.84297626;3;1;3;0.666666667;1
37;02;2017;370220171;6;176;0;19.63833333;33;9;0;21.85650181;2;4;0.5;0.666666667;1
37;03;2017;370320171;5;178;0;24.08;33;9;0;21.87639234;3;2;1.5;0.666666667;1
37;04;2017;370420172;4;191;0;22.8925;33;9;0;22.28534148;2;2;1;0.666666667;1
37;06;2017;370620171;1;178;0;22.25;33;9;0;22.3012539;;1;;0.666666667;1
37;07;2017;370720171;5;180;0;19.628;33;9;0;22.27658965;5;2;2.5;0.666666667;1
37;08;2017;370820172;3;194;0;22.45333333;33;9;0;22.3354656;1;2;0.5;0.666666667;1
37;09;2017;370920171;4;174;0;20.89;33;9;0;22.29568455;1;3;0.333333333;0.666666667;1
38;01;2017;380120171;5;178;0;20.494;39;10;0;28.04245433;3;2;1.5;0.666666667;1
38;02;2017;380220171;6;176;0;21.91666667;39;10;0;28.12440328;3;3;1;0.666666667;1
38;03;2017;380320171;5;190;0;21.046;39;10;0;28.227834;2;3;0.666666667;0.666666667;1
38;05;2017;380520171;4;174;0;21.715;39;10;0;28.18487047;2;2;1;0.666666667;1
38;06;2017;380620171;6;180;0;19.53666667;39;10;0;28.06473172;1;5;0.2;0.666666667;1
38;07;2017;380720171;5;178;0;22.068;39;10;0;28.07984851;4;2;2;0.666666667;1
38;08;2017;380820171;5;184;0;21.618;39;10;0;28.09098721;2;3;0.666666667;0.666666667;1
38;10;2017;381020171;3;184;0;17.06333333;39;10;0;28.17134492;3;3;1;0.666666667;1
39;02;2017;390220171;3;180;0;21.29;12;3;6;36.58344472;;3;;0.666666667;1
39;08;2017;390820171;5;178;1;20.204;12;3;6;36.69642289;2;3;0.666666667;0.666666667;1
39;10;2017;391020171;4;192;0;16.6;12;3;6;37.03137929;1;4;0.25;0.666666667;1
40;02;2017;400220171;1;187;0;21.39;12;4;0;22.05461142;2;2;1;0.666666667;1
40;09;2017;400920171;5;177;0;20.168;12;4;0;21.63054548;2;4;0.5;0.666666667;1
40;10;2017;401020171;6;175;0;23.92;12;4;0;21.83740691;5;1;5;0.666666667;1
41;03;2017;410320171;3;182;0;22.34;14;;0;;2;1;2;0.666666667;1
41;15;2017;411520171;4;182;0;21.1425;14;;0;;2;2;1;0.666666667;1
41;16;2017;411620171;3;200;0;22.08333333;14;;0;;;3;;0.666666667;1
41;19;2017;411920171;4;182;0;21.3725;14;;0;;1;3;0.333333333;0.666666667;1
05;03;2019;50320191;5;179;0;23.07;35;8;0;26.21570874;;;;-0.566666667;0.05
05;05;2019;50520191;5;184;0;23.774;35;8;0;26.19979632;;;;-0.566666667;0.05
05;06;2019;50620191;5;186;0;22.29;35;8;0;26.24594233;;;;-0.566666667;0.05
05;07;2019;50720191;6;181;0;24.35;35;8;0;26.25787665;;;;-0.566666667;0.05
05;08;2019;50820191;5;182;0;21.514;35;8;0;26.25469416;;;;-0.566666667;0.05
05;09;2019;50920191;3;184;0;23.16666667;35;8;0;26.10193495;;;;-0.566666667;0.05
05;10;2019;51020191;6;188;0;18.69;35;8;0;26.09159188;;;;-0.566666667;0.05
06;01;2019;60120191;5;178;0;21.95;19;4;0;43.32155814;;;;-0.566666667;0.05
06;02;2019;60220191;6;184;0;22.96166667;19;4;0;43.21176246;;;;-0.566666667;0.05
06;04;2019;60420191;4;193;0;21.9775;19;4;0;43.08287187;;;;-0.566666667;0.05
06;08;2019;60820192;4;214;0;21.62;19;4;0;43.13936096;;;;-0.566666667;0.05
14;02;2019;140220191;4;184;0;22.7825;34;10;0;23.57186048;;;;-0.566666667;0.05
14;03;2019;140320191;6;178;0;19.895;34;10;0;23.76121825;;;;-0.566666667;0.05
14;04;2019;140420191;4;176;0;22.485;34;10;0;23.90602126;;;;-0.566666667;0.05
14;05;2019;140520191;4;190;0;21.345;34;10;0;23.97921838;;;;-0.566666667;0.05
14;06;2019;140620191;3;184;0;23.41;34;10;0;24.07151041;;;;-0.566666667;0.05
14;07;2019;140720191;5;178;0;21.982;34;10;0;24.15823309;;;;-0.566666667;0.05
14;08;2019;140820191;4;180;0;21.9925;34;10;0;24.20358348;;;;-0.566666667;0.05
14;10;2019;141020191;4;182;0;22.9325;34;10;0;24.35236459;;;;-0.566666667;0.05
15;01;2019;150120191;6;184;0;23.56;15;8;0;22.59404239;;;;-0.566666667;0.05
15;02;2019;150220191;4;194;0;18.575;15;8;0;22.62666285;;;;-0.566666667;0.05
15;04;2019;150420191;5;190;0;22.876;15;8;0;22.70145121;;;;-0.566666667;0.05
16;01;2019;160120191;3;180;0;23.05666667;31;9;0;27.694768;;;;-0.566666667;0.05
16;03;2019;160320191;2;184;0;16.855;31;9;0;27.72579721;;;;-0.566666667;0.05
16;04;2019;160420191;6;182;0;21.20833333;31;9;0;27.79262937;;;;-0.566666667;0.05
16;05;2019;160520191;6;180;0;20.895;31;9;0;27.8586659;;;;-0.566666667;0.05
16;06;2019;160620191;2;180;0;17.46;31;9;0;27.94857106;;;;-0.566666667;0.05
16;07;2019;160720191;2;180;0;21.755;31;9;0;27.99233021;;;;-0.566666667;0.05
16;08;2019;160820191;2;180;0;22.235;31;9;0;28.03847623;;;;-0.566666667;0.05
16;09;2019;160920191;6;174;0;20.71833333;31;9;0;28.09019159;;;;-0.566666667;0.05
16;10;2019;161020191;2;188;0;18.525;31;9;0;28.12281204;;;;-0.566666667;0.05
09;01;2019;90120191;4;180;0;19.9475;25;8;0;22.75714468;;;;-0.566666667;0.05
09;02;2019;90220191;6;180;0;21.475;25;8;0;22.66087455;;;;-0.566666667;0.05
09;05;2019;90520191;2;182;0;17.945;25;8;0;22.46276494;;;;-0.566666667;0.05
09;06;2019;90620191;1;182;0;19.09;25;8;0;22.42457514;;;;-0.566666667;0.05
09;07;2019;90720191;5;178;0;23.364;25;8;0;22.41741455;;;;-0.566666667;0.05
09;08;2019;90820192;2;194;0;24.235;25;8;0;22.41661893;;;;-0.566666667;0.05
09;09;2019;90920191;5;184;0;22.048;25;8;0;22.39434154;;;;-0.566666667;0.05
38;01;2019;380120191;6;178;0;22.015;45;9;0;28.04245433;;;;-0.566666667;0.05
38;02;2019;380220191;4;176;0;22.9225;45;9;0;28.12440328;;;;-0.566666667;0.05
38;03;2019;380320192;5;196;0;21.08;45;9;0;28.227834;;;;-0.566666667;0.05
38;04;2019;380420191;7;178;0;22.00714286;45;9;0;28.20396537;;;;-0.566666667;0.05
38;06;2019;380620191;6;172;0;20.82666667;45;9;0;28.06473172;;;;-0.566666667;0.05
38;07;2019;380720191;4;174;0;18.225;45;9;0;28.07984851;;;;-0.566666667;0.05
38;08;2019;380820191;2;174;0;22.21;45;9;0;28.09098721;;;;-0.566666667;0.05
38;09;2019;380920191;5;182;0;24.178;45;9;0;28.10928649;;;;-0.566666667;0.05
38;10;2019;381020191;6;176;0;22.98166667;45;9;0;28.17134492;;;;-0.566666667;0.05
11;02;2019;110220191;5;187;0;21.442;27;6;0;30.40544841;;;;-0.566666667;0.05
11;03;2019;110320191;6;187;0;22.65166667;27;6;0;30.27337534;;;;-0.566666667;0.05
11;04;2019;110420191;5;187;0;22.816;27;6;0;30.08003946;;;;-0.566666667;0.05
11;05;2019;110520191;6;185;0;20.67166667;27;6;0;29.97660875;;;;-0.566666667;0.05
11;06;2019;110620191;5;189;0;21.98;27;6;0;29.62653555;;;;-0.566666667;0.05
12;03;2019;120320191;5;183;0;19.814;15;7;0;24.2576857;;;;-0.566666667;0.05
12;05;2019;120520191;5;183;0;21.602;15;7;0;24.08105786;;;;-0.566666667;0.05
12;10;2019;121020191;5;185;0;23.872;15;7;0;23.58220355;;;;-0.566666667;0.05
13;02;2019;130220192;4;199;0;18.825;15;6;0;26.58010311;;;;-0.566666667;0.05
13;03;2019;130320191;4;177;0;21.5175;15;6;0;26.59521991;;;;-0.566666667;0.05
13;04;2019;130420191;5;177;0;20.964;15;6;0;26.73047546;;;;-0.566666667;0.05
13;07;2019;130720191;2;185;0;22.02;15;6;0;26.69944625;;;;-0.566666667;0.05
21;02;2019;210220191;6;191;0;22.56166667;16;5;0;31.67128127;;;;-0.566666667;0.05
21;04;2019;210420191;6;185;0;23.39;16;5;0;31.50101839;;;;-0.566666667;0.05
21;10;2019;211020191;4;185;0;22.94;16;5;0;31.06501814;;;;-0.566666667;0.05
22;01;2019;220120191;6;185;0;22.065;11;7;1;29.26373242;;;;-0.566666667;0.05
22;02;2019;220220191;5;187;0;20.456;11;7;1;29.1109732;;;;-0.566666667;0.05
23;01;2019;230120191;3;189;0;23.88333333;33;9;0;31.699128;;;;-0.566666667;0.05
23;02;2019;230220191;2;181;0;22.85;33;9;0;31.79539813;;;;-0.566666667;0.05
23;03;2019;230320191;5;185;0;20.478;33;9;0;31.89166826;;;;-0.566666667;0.05
23;05;2019;230520191;5;185;0;22.886;33;9;0;32.18923048;;;;-0.566666667;0.05
23;06;2019;230620192;4;195;0;22.215;33;9;0;32.36426707;;;;-0.566666667;0.05
23;07;2019;230720191;2;187;0;22.105;33;9;0;32.63477818;;;;-0.566666667;0.05
23;09;2019;230920191;4;203;0;22.655;33;9;0;32.95939151;;;;-0.566666667;0.05
23;10;2019;231020191;7;187;0;20.04857143;33;9;0;33.10101203;;;;-0.566666667;0.05
23;11;2019;231120191;1;184;0;25.1;33;9;0;;;;;-0.566666667;0.05
19;01;2019;190120191;3;180;0;23.40666667;17;3;3;24.5202406;;;;-0.566666667;0.05
19;04;2019;190420191;7;178;0;19.48142857;17;3;3;24.8591751;;;;-0.566666667;0.05
19;05;2019;190520191;7;184;0;22.46142857;17;3;3;24.98567882;;;;-0.566666667;0.05
28;01;2019;280120191;4;180;0;21.8975;40;10;0;16.96025078;;;;-0.566666667;0.05
28;02;2019;280220191;4;178;0;21.0025;40;10;0;16.65234549;;;;-0.566666667;0.05
28;03;2019;280320191;3;176;0;22.45;40;10;0;16.62688562;;;;-0.566666667;0.05
28;04;2019;280420191;4;176;0;22.075;40;10;0;16.59506079;;;;-0.566666667;0.05
28;05;2019;280520191;4;186;0;20.98;40;10;0;16.5879002;;;;-0.566666667;0.05
28;06;2019;280620191;4;178;0;22.8275;40;10;0;16.5688053;;;;-0.566666667;0.05
28;07;2019;280720191;7;184;0;20.98571429;40;10;0;16.57198778;;;;-0.566666667;0.05
28;08;2019;280820191;4;182;0;23.595;40;10;0;16.57994399;;;;-0.566666667;0.05
28;09;2019;280920191;5;176;0;21.066;40;10;0;16.61415569;;;;-0.566666667;0.05
28;10;2019;281020191;1;194;0;17.42;40;10;0;16.63165935;;;;-0.566666667;0.05
30;03;2019;300320191;4;186;0;22.6075;8;5;5;31.64184329;;;;-0.566666667;0.05
30;05;2019;300520191;4;180;0;20.3225;8;5;5;31.75959519;;;;-0.566666667;0.05
34;07;2019;340720191;6;186;0;22.30666667;6;2;0;23.52651009;;;;-0.566666667;0.05
37;07;2019;370720192;4;200;0;21.295;4;10;0;22.27658965;;;;-0.566666667;0.05
39;02;2019;390220191;5;180;0;22.496;15;6;0;36.58344472;;;;-0.566666667;0.05
39;06;2019;390620191;5;200;0;22.886;15;6;0;36.82372223;;;;-0.566666667;0.05
39;07;2019;390720191;5;180;0;23.848;15;6;0;36.71313093;;;;-0.566666667;0.05
01;02;2019;10220191;5;191;0;20.054;20;6;0;28.25647635;;;;-0.566666667;0.05
01;05;2019;10520191;4;179;0;23.555;20;6;0;29.64483483;;;;-0.566666667;0.05
01;06;2019;10620191;2;181;0;17.125;20;6;0;29.66552097;;;;-0.566666667;0.05
01;08;2019;10820191;5;181;0;23.202;20;6;0;29.66313411;;;;-0.566666667;0.05
01;09;2019;10920191;4;187;0;17.8425;20;6;0;29.62733117;;;;-0.566666667;0.05
03;02;2019;30220191;6;181;0;21.725;22;5;0;30.80882821;;;;-0.566666667;0.05
03;03;2019;30320191;5;177;0;22.178;22;5;0;30.87088664;;;;-0.566666667;0.05
